Date	Heure	Latitude	Longitude	Nom Phase	Type De Phase	Type	Nom Appareil	Code Appareil	Nom Action	Code Action	Identificateur Operation	Observation	Num Station	Strate	Niveau de priorite	FUNES Tension Tribord (daN)	FUNES Vit. filage Tribord (m/s)	FUNES L. filee Tribord (m)	FUNES Tension babord (daN)	FUNES Vit. filage Babord (m/s)	FUNES L. filee Babord (m)	HYDRO Tension treuil (daN)	HYDRO Tension max. (daN)	HYDRO Vitesse de filage (m/s)	HYDRO Vitesse de filage prog. (m/s)	HYDRO Angle longitudinal (deg)	HYDRO Angle transversal (deg)	HYDRO Tension roller (daN)	HYDRO Charge portique (daN)	HYDRO L. filee (m)	EK8070 Sonde (m)	EK8070 Fq (kHz)	EK8038 Sonde (m)	EK8038 Fq (kHz)	EK8018 Sonde (m)	EK8018 Fq (kHz)	EK80200 Sonde (m)	EK80200 Fq (kHz)	EK80333 Sonde (m)	EK8033 Fq (kHz)	EK80120 Sonde (m)	EK80120 Fq (kHz)	ME70 Ha Sonde (m)	ME70 Ha Fq (kHz)	Sonde ref. (m)	Desc. sonde ref.	GILL Temp. air (deg C)	GILL Temp. eau (deg C)	GILL Humidite (%)	GILL Pression (mbar)	GILL Flux de chaleur (W/m2)	GILL Point de rosee (deg C)	GILL Vit. vent app. (nd)	GILL Dir. vent app. (deg)	GILL Vit. vent vrai (nd)	GILL Dir. vent vrai (deg)	METBA Temp. air (deg C)	METBA Temp. eau (deg C)	METBA Humidite (%)	METBA Pression (mbar)	METBA Flux de chaleur (W/m2)	METBA Point de rosee (deg C)	METBA Vit. vent app. (nd)	METBA Dir. vent app. (deg)	METBA Vit. vent vrai (nd)	METBA Dir. vent vrai (deg)	MARPORT Immersion (m)	MARPORT Temp. immersion (deg C)	MARPORT Altitude corde d'eau % fond (m)	MARPORT Vit. transversale (m/s)	MARPORT Vit. longitudinale (m/s)	MARPORT Dist. bourrelet % fond (m)	MARPORT Ouv. verticale (m)	MARPORT Ouv. horizontale (m)	MARPORT Dist. des panneaux (m)	PHINS B Date (j)	PHINS B Cap (deg)	PHINS B Roulis (deg)	PHINS B Tangage (deg)	PHINS B Pilonnement (deg)	PHINS B Flag de validite	PHINS T Date (j)	PHINS T Cap (deg)	PHINS T Roulis (deg)	PHINS T Tangage (deg)	PHINS T Pilonnement	PHINS T Flag de validite	PROPULSION SIR. Vitesse prop etrave (t/min)	PROPULSION SIR. Vitesse prop arriere (t/min)	PROPULSION SIR. Vitesse helice (t/min)	PROPULSION SIR. angle (deg)	CELE Celerite (m/s)	SBE3S Temp eau peak av (deg C)	SBE3S Temp eau peak av (deg C)	SBE21 Temp (deg C)	SBE21 Conductivite (mS/cm)	SBE21 Salinite (PSU)	SBE21 Celerite surf (m/s)	SBE21 Densite (kg/m3)	SBE21 Donnees brutes	THSAL Debit (l/min)	CUFES Debit (l/min)	CINNA Lat.	CINNA Long.	CINNA Altitude (m)	CINNA Vit. fond (nd)	CINNA Route fond (deg)	CINNA Vit. surf (nd)	CINNA Route surf (deg)	CINNA Vitesse derive (nd)	CINNA Cap derive (deg)	CINNA Cap (deg)	CINNA Roulis (deg)	CINNA Tangage (deg)	CINNA Pilonnement (m)	CINNA Sonde vert. (m)	CINNA Tirant d'eau	GRAVI Grav relative (mgal)	GRAVI AccX (m/s2)	GRAVI AccY (m/s2)	GRAVI Echelle	GRAVI Ordre filtre	GRAVI Delai filtre (s)	GRAVI GPS on?	GRAVI Status	GRAVI Date (j)	FERRYBOX Qualite	FERRYBOX Date (j)	FERRYBOX SBE45 temp. mer (deg C)	FERRYBOX SBE45 cond. (S/m)	FERRYBOX SBE45 sal. (PSU)	FERRYBOX SBE45 cel. (m/s)	FERRYBOX Optode oxygene (uM/l)	FERRYBOX Optode saturation (%)	FERRYBOX Optode temp. mer (deg C)	FERRYBOX Seapoint turbidite (FTU)	FERRYBOX AOA algue verte (ug/l)	FERRYBOX AOA algue bleue (ug/l)	FERRYBOX AOA diatomees (ug/l)	FERRYBOX AOA cryptophytes (ug/l)	FERRYBOX AOA yellow sub (ug/l)	FERRYBOX AOA temp.capteur (deg C	FERRYBOX AOA algue total (ug/l)	FERRYBOX FB ph valeur	FERRYBOX FB ph temp. mer (deg C)	FERRYBOX FB temp. air (deg C)	FERRYBOX Pression (mBar)	FERRYBOX Debit entree (l/min)	FERRYBOX Debit principal (l/min)	FERRYBOX Debit PCO2 (l/min)	FERRYBOX Debit bypass 2 (l/min)	FERRYBOX Debit AOA (l/min)	FERRYBOX Demi plein	FERRYBOX Plein	
04/03/2019	04:26:00	8,2026906	-19,2439957			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4356,9102	0	0	0	0	0	0	0	-1	-1	4356,9102	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13	269	-1	-1	25,3	26,5	65,2	1011,2	0	18,295	10,8	279	14,2	356	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	129,61	-0,51	-0,36	-0,53	-1	0	129,6	-0,53	-0,37	-0,61	-1	-2,8	-0,5	126,1	0,8	1538,8	-300	26,475	26,802	5,6139	35,8455	1538,8	23,5219	A59ADD4315253E	41,39	-1	8,2027	-19,244	18,409	11,49	131,61	10,87	124,6	1,71	183,09	129,83	-100	-100	-200	4356,8999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1847	25,298	0,162	0,809	1498,4	224,089	87,658	25,485	15,105	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,785	4,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:26:30	8,201609	-19,2427852			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4356,5698	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,6	274	-1	-1	25,4	26,5	65,2	1011,4	0	18,39	8,3	277	14	348	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	129,13	-0,75	1,01	0,15	-1	0	129,12	-0,78	1,01	0,19	-1	-2,8	-0,5	129,4	-0,4	1538,8101	-300	26,47	26,799	5,6135	35,8457	1538,8	23,5237	A595DD401524B2	41,39	-1	8,2016	-19,2428	19,651	11,7	132,1	10,6	123,64	1,56	187,22	129,07	-100	-100	-200	4356,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,185	25,297	0,162	0,809	1498,4	223,785	87,541	25,486	15,01	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,79	3,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:27:00	8,2005326	-19,2415778			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4356,6899	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,4	268	-1	-1	25,3	26,5	65,1	1011,4	0	18,27	10,7	265	16,1	352	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,16	0,03	-1,27	0,14	-1	0	131,15	0	-1,28	0,05	-1	-2,8	-0,5	125,9	1,2	1538,8	-300	26,466	26,795	5,6133	35,8472	1538,8	23,5262	A58FDD3E152445	41,39	-1	8,2005	-19,2416	19,14	11,57	132,37	10,88	125,74	1,77	179,49	131,3	-100	-100	-200	4356,7002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1854	25,302	0,162	0,809	1498,41	223,921	87,595	25,487	15,09	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,815	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:27:30	8,1994039	-19,2403749			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4356,1602	0	0	0	0	0	0	0	-1	-1	4356,1602	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,2	269	-1	-1	25,3	26,5	66	1011,3	0	18,489	10,3	284	13,8	356	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	129,82	0,6	0,67	-0,43	-1	0	129,81	0,57	0,66	-0,38	-1	-2,8	-0,5	127,8	0,3	1538,78	-300	26,461	26,791	5,6129	35,8472	1538,7	23,5276	A589DD3A1523CB	41,39	-1	8,1994	-19,2404	19,259	11,83	132,99	10,41	124,14	1,93	179,9	129,47	-100	-100	-200	4356,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1857	25,302	0,162	0,809	1498,41	223,923	87,597	25,488	15,06	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,81	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:28:00	8,1983317	-19,2391648			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4353,8101	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,9	280	-1	-1	25,3	26,5	65,9	1011,3	0	18,465	10,1	281	13,8	358	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,84	0,43	-0,72	0	-1	0	130,83	0,41	-0,73	-0,06	-1	-2,8	-0,5	123,2	1,5	1538,79	-300	26,462	26,787	5,6125	35,8478	1538,7	23,5277	A582DD361523E7	41,39	-1	8,1983	-19,2392	19,31	11,62	132,28	10,67	123,01	2,05	183,1	131,07	-100	-100	-200	4353,7998	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1861	25,303	0,162	0,809	1498,41	224,014	87,634	25,489	15,11	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,82	4	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:28:30	8,1972185	-19,2379497			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4353,3599	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,4	281	-1	-1	25,3	26,5	65	1011,3	0	18,246	10,1	284	14	358	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	128,47	0,31	0,33	0,38	-1	0	128,45	0,28	0,32	0,42	-1	-2,8	-0,5	129,6	-0,3	1538,78	-300	26,458	26,785	5,6123	35,8473	1538,7	23,5285	A580DD34152382	41,39	-1	8,1972	-19,2379	19,681	11,81	132,48	10,34	123,56	2,01	181,5	128,51	-100	-100	-200	4353,3999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1864	25,298	0,162	0,809	1498,4	224,006	87,633	25,489	15,07	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,815	4,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:29:00	8,1961173	-19,2367317			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4351,6001	0	0	0	0	0	0	0	-1	-1	4351,6001	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,3	276	-1	-1	25,4	26,5	66,1	1011,3	0	18,608	8,3	278	13,8	351	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131	0,9	-0,91	-0,35	-1	0	130,99	0,87	-0,92	-0,37	-1	-2,8	-0,5	123,7	1,2	1538,78	-300	26,458	26,785	5,6124	35,8485	1538,7	23,5295	A57FDD3515237A	41,39	-1	8,1961	-19,2367	18,483	11,72	132,69	10,49	125,42	2,02	177,33	131,25	-100	-100	-200	4351,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1868	25,297	0,162	0,809	1498,4	224,002	87,632	25,49	15,085	1,266	0	1,103	0	0	0	2,369	10	-186,926	24,85	3,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:29:30	8,1950008	-19,235531			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4351,29	TL_EK80_18K	-300	-300	-1	-1	-1	-300	14,5	277	-1	-1	25,3	26,5	66,5	1011,4	0	18,61	13,2	282	15,5	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	129,94	-0,01	-0,18	0,77	-1	0	129,93	-0,04	-0,19	0,85	-1	-2,8	-0,5	126,4	1	1538,78	-300	26,454	26,783	5,6123	35,8492	1538,7	23,5314	A57CDD3415230A	41,39	-1	8,195	-19,2355	19,389	11,7	132,77	10,64	126,11	1,97	175,74	130,13	-100	-100	-200	4351,2998	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1871	25,3	0,162	0,809	1498,41	224,005	87,634	25,49	15,065	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,835	3,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:30:00	8,193876	-19,2343125			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4351,25	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,4	268	-1	-1	25,3	26,5	65,4	1011,2	0	18,344	10,8	275	15,3	358	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,97	-0,16	0,05	-1,17	-1	0	130,96	-0,19	0,04	-1,23	-1	-2,8	-0,5	128,2	-0,6	1538,74	-300	26,452	26,781	5,6121	35,8493	1538,7	23,5321	A579DD321522CE	41,39	-1	8,1939	-19,2343	17,761	11,8	133,27	10,54	125,11	2,04	176,3	130,68	-100	-100	-200	4351,2998	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1875	25,304	0,162	0,809	1498,42	223,788	87,551	25,492	15,065	1,266	0	1,103	0	0	0	2,369	10	-186,902	24,835	4	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:30:30	8,1927562	-19,2331304			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4351,2402	0	0	0	0	0	0	0	-1	-1	4351,2402	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,2	278	-1	-1	25,3	26,5	66,3	1011,5	0	18,562	11,4	287	13,8	4	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,08	0,44	-0,26	0,77	-1	0	131,07	0,41	-0,26	0,81	-1	-2,8	-0,5	126,4	0,6	1538,78	-300	26,442	26,78	5,612	35,8495	1538,7	23,5354	A577DD311521C9	41,39	-1	8,1928	-19,2331	19,854	11,73	134,01	10,55	125,74	1,91	180	131,1	-100	-100	-200	4351,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1878	25,298	0,162	0,809	1498,4	224,169	87,7	25,492	15,01	1,266	0	1,103	0	0	0	2,369	10	-186,891	24,865	4	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:31:00	8,1916268	-19,2319168			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4352,2598	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,8	270	-1	-1	25,3	26,5	66	1011,2	0	18,489	12,6	279	16,3	2	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,92	-0,57	-0,36	-0,99	-1	0	130,91	-0,6	-0,37	-1,01	-1	-2,8	-0,5	125,6	0,4	1538,76	-300	26,441	26,774	5,6115	35,8503	1538,7	23,5363	A56EDD2C1521B3	41,39	-1	8,1916	-19,2319	18,026	11,88	133,35	10,15	125,29	1,94	183,56	130,81	-100	-100	-200	4352,2998	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1882	25,297	0,162	0,809	1498,4	223,794	87,555	25,493	15,07	1,266	0	1,103	0	0	0	2,369	10	-186,926	24,86	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:31:30	8,1905096	-19,230714			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4351,4399	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,8	276	-1	-1	25,4	26,5	65,7	1011,4	0	18,511	10,7	279	14,9	3	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	132,23	-1,25	-0,07	0,42	-1	0	132,22	-1,27	-0,07	0,37	-1	-2,8	-0,5	125,4	0,3	1538,72	-300	26,439	26,768	5,6109	35,8503	1538,7	23,5369	A565DD26152180	41,39	-1	8,1905	-19,2307	19,332	11,81	133,34	10,19	126,68	2,07	174,34	131,74	-100	-100	-200	4351,3999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1885	25,305	0,162	0,809	1498,42	223,932	87,61	25,494	15,035	1,266	0	1,103	0	0	0	2,369	10	-186,902	24,865	4,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:32:00	8,1893548	-19,2295192			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4352,1899	0	0	0	0	0	0	0	-1	-1	4352,1899	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,1	271	-1	-1	25,4	26,5	66	1011,3	0	18,584	9,5	280	14,5	358	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,65	0,33	-1,67	0,01	-1	0	131,64	0,3	-1,68	0	-1	-2,8	-0,5	125,5	0,5	1538,73	-300	26,427	26,765	5,6105	35,8499	1538,7	23,5404	A560DD22152039	41,39	-1	8,1894	-19,2295	18,671	11,83	134,21	10,33	126,58	2,16	174,16	131,55	-100	-100	-200	4352,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1889	25,297	0,162	0,809	1498,4	223,886	87,593	25,494	15,065	1,266	0	1,103	0	0	0	2,369	10	-186,937	24,87	4,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:32:30	8,1881937	-19,228313			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4352,23	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,1	269	-1	-1	25,3	26,5	65,1	1011,3	0	18,27	11,2	288	14,7	0	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,77	-0,87	-0,36	-0,25	-1	0	130,76	-0,9	-0,37	-0,25	-1	-2,8	-0,5	127,4	-0,2	1538,7	-300	26,421	26,759	5,61	35,8506	1538,7	23,5429	A557DD1D151F97	41,39	-1	8,1882	-19,2283	18,808	11,97	134,08	10,28	125,53	2,14	178,82	130,47	-100	-100	-200	4352,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1891	25,3	0,162	0,809	1498,41	223,973	87,629	25,495	15,11	1,266	0	1,103	0	0	0	2,369	10	-186,949	24,9	2,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:33:30	8,1859228	-19,2259228			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4357,2002	0	0	0	0	0	0	0	-1	-1	4357,2002	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12	273	-1	-1	25,4	26,5	66,2	1011,4	0	18,633	9,7	279	14,7	357	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,01	-0,25	-0,82	0,36	-1	0	131	-0,28	-0,83	0,36	-1	-2,8	-0,5	125,9	-0,2	1538,6899	-300	26,414	26,745	5,6087	35,852	1538,6	23,546	A541DD10151EE9	41,14	-1	8,1859	-19,2259	18,788	11,77	134,29	10,53	125,76	2,02	181,11	130,96	-100	-100	-200	4357,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1898	25,306	0,162	0,809	1498,42	223,912	87,608	25,497	15,085	1,266	0	1,103	0	0	0	2,369	10	-186,914	24,885	3,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:34:00	8,1847722	-19,2247096			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4360,21	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,3	275	-1	-1	25,3	26,5	66,6	1011,2	0	18,634	10,8	282	15,1	359	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,67	0,8	0,05	-0,84	-1	0	130,66	0,78	0,04	-0,84	-1	-2,8	-0,5	127,3	0,2	1538,6801	-300	26,405	26,742	5,6082	35,8513	1538,6	23,5485	A53BDD0B151DE7	41,14	-1	8,1848	-19,2247	17,963	12	133,75	10,24	125,31	2,09	187,4	130,62	-100	-100	-200	4360,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1902	25,307	0,162	0,809	1498,4301	223,975	87,634	25,498	15,06	1,266	0	1,103	0	0	0	2,369	10	-186,891	24,89	3,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:34:30	8,1836665	-19,223528			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4362,8901	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,5	271	-1	-1	25,4	26,4	66	1011,4	0	18,584	8,3	278	13,6	353	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,57	-1,32	-0,95	0,43	-1	0	130,56	-1,35	-0,96	0,35	-1	-2,8	-0,5	125,4	0,2	1538,66	-300	26,407	26,737	5,6077	35,8518	1538,6	23,548	A534DD07151E2D	40,39	-1	8,1837	-19,2235	18,664	11,58	133,63	10,7	125,87	2,18	180,25	130,6	-100	-100	-200	4362,8999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1905	25,304	0,162	0,809	1498,42	223,816	87,573	25,499	15,085	1,266	0	1,103	0	0	0	2,369	10	-186,902	24,885	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:35:00	8,1825346	-19,2223197			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4368,0298	0	0	0	0	0	0	0	-1	-1	4368,0298	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,8	273	-1	-1	25,4	26,4	65,6	1011,3	0	18,487	12	276	16,1	358	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,24	0,82	0,02	0,12	-1	0	131,23	0,79	0,01	0,2	-1	-2,8	-0,5	126,1	0,6	1538,65	-300	26,401	26,731	5,607	35,8511	1538,6	23,5494	A52BDD00151D8C	40,39	-1	8,1825	-19,2223	18,86	11,82	133,29	10,3	124,65	1,92	182,92	131,25	-100	-100	-200	4368	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1909	25,316	0,162	0,809	1498,45	223,827	87,579	25,499	15,095	1,266	0	1,103	0	0	0	2,369	10	-186,891	24,905	3	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:35:30	8,1814313	-19,2211274			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4365,2002	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,2	272	-1	-1	25,3	26,4	63	1011,3	0	17,749	10,3	278	14,3	357	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,65	-0,97	-0,42	-0,16	-1	0	131,64	-1	-0,43	-0,25	-1	-2,8	-0,5	124,4	0,7	1538,66	-300	26,403	26,728	5,6067	35,8514	1538,6	23,549	A526DCFD151DC2	40,39	-1	8,1814	-19,2211	18,132	11,62	133,05	10,71	125	1,93	179,14	131,64	-100	-100	-200	4365,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1912	25,316	0,162	0,809	1498,45	223,931	87,62	25,5	15,12	1,266	0	1,103	0	0	0	2,369	10	-186,891	24,905	3	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:36:00	8,1803082	-19,2199278			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4359,6802	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,2	285	-1	-1	25,4	26,4	64,1	1011,4	0	18,118	9,5	282	13,8	356	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,67	0,04	0,87	-0,05	-1	0	130,66	0,01	0,87	-0,05	-1	-2,8	-0,5	129,3	0,5	1538,65	-300	26,402	26,729	5,6067	35,8509	1538,6	23,5492	A527DCFD151D91	40,14	-1	8,1803	-19,2199	18,577	11,8	133,5	10,7	125,29	1,86	181,94	130,68	-100	-100	-200	4359,7002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1916	25,312	0,162	0,809	1498,4399	223,882	87,602	25,501	15,165	1,266	0	1,103	0	0	0	2,369	10	-186,891	24,92	4,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
04/03/2019	04:36:30	8,1792306	-19,2187266			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	2	0	0	0	0	4355,21	0	0	0	0	0	0	0	-1	-1	4355,21	TL_EK80_18K	-300	-300	-1	-1	-1	-300	13,2	272	-1	-1	25,4	26,4	66,9	1011,4	0	18,801	8,3	273	13,8	348	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,5	-0,93	-1,55	0,34	-1	0	131,49	-0,96	-1,56	0,31	-1	-2,8	-0,5	122,3	1,2	1538,65	-300	26,393	26,728	5,6066	35,8506	1538,6	23,5519	A526DCFC151CA1	40,14	-1	8,1792	-19,2187	18,624	11,55	132,1	10,42	125,76	1,91	183,37	131,49	-100	-100	-200	4355,2002	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43528,1919	25,311	0,162	0,809	1498,4399	223,722	87,541	25,502	15,035	1,266	0	1,103	0	0	0	2,369	10	-186,891	24,94	4,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
