Date	Heure	Latitude	Longitude	Nom Phase	Type De Phase	Type	Nom Appareil	Code Appareil	Nom Action	Code Action	Identificateur Operation	Observation	Num Station	Strate	Niveau de priorite	FUNES Tension Tribord (daN)	FUNES Vit. filage Tribord (m/s)	FUNES L. filee Tribord (m)	FUNES Tension babord (daN)	FUNES Vit. filage Babord (m/s)	FUNES L. filee Babord (m)	HYDRO Tension treuil (daN)	HYDRO Tension max. (daN)	HYDRO Vitesse de filage (m/s)	HYDRO Vitesse de filage prog. (m/s)	HYDRO Angle longitudinal (deg)	HYDRO Angle transversal (deg)	HYDRO Tension roller (daN)	HYDRO Charge portique (daN)	HYDRO L. filee (m)	EK8070 Sonde (m)	EK8070 Fq (kHz)	EK8038 Sonde (m)	EK8038 Fq (kHz)	EK8018 Sonde (m)	EK8018 Fq (kHz)	EK80200 Sonde (m)	EK80200 Fq (kHz)	EK80333 Sonde (m)	EK8033 Fq (kHz)	EK80120 Sonde (m)	EK80120 Fq (kHz)	ME70 Ha Sonde (m)	ME70 Ha Fq (kHz)	Sonde ref. (m)	Desc. sonde ref.	GILL Temp. air (deg C)	GILL Temp. eau (deg C)	GILL Humidite (%)	GILL Pression (mbar)	GILL Flux de chaleur (W/m2)	GILL Point de rosee (deg C)	GILL Vit. vent app. (nd)	GILL Dir. vent app. (deg)	GILL Vit. vent vrai (nd)	GILL Dir. vent vrai (deg)	METBA Temp. air (deg C)	METBA Temp. eau (deg C)	METBA Humidite (%)	METBA Pression (mbar)	METBA Flux de chaleur (W/m2)	METBA Point de rosee (deg C)	METBA Vit. vent app. (nd)	METBA Dir. vent app. (deg)	METBA Vit. vent vrai (nd)	METBA Dir. vent vrai (deg)	MARPORT Immersion (m)	MARPORT Temp. immersion (deg C)	MARPORT Altitude corde d'eau % fond (m)	MARPORT Vit. transversale (m/s)	MARPORT Vit. longitudinale (m/s)	MARPORT Dist. bourrelet % fond (m)	MARPORT Ouv. verticale (m)	MARPORT Ouv. horizontale (m)	MARPORT Dist. des panneaux (m)	PHINS B Date (j)	PHINS B Cap (deg)	PHINS B Roulis (deg)	PHINS B Tangage (deg)	PHINS B Pilonnement (deg)	PHINS B Flag de validite	PHINS T Date (j)	PHINS T Cap (deg)	PHINS T Roulis (deg)	PHINS T Tangage (deg)	PHINS T Pilonnement	PHINS T Flag de validite	PROPULSION SIR. Vitesse prop etrave (t/min)	PROPULSION SIR. Vitesse prop arriere (t/min)	PROPULSION SIR. Vitesse helice (t/min)	PROPULSION SIR. angle (deg)	CELE Celerite (m/s)	SBE3S Temp eau peak av (deg C)	SBE3S Temp eau peak av (deg C)	SBE21 Temp (deg C)	SBE21 Conductivite (mS/cm)	SBE21 Salinite (PSU)	SBE21 Celerite surf (m/s)	SBE21 Densite (kg/m3)	SBE21 Donnees brutes	THSAL Debit (l/min)	CUFES Debit (l/min)	CINNA Lat.	CINNA Long.	CINNA Altitude (m)	CINNA Vit. fond (nd)	CINNA Route fond (deg)	CINNA Vit. surf (nd)	CINNA Route surf (deg)	CINNA Vitesse derive (nd)	CINNA Cap derive (deg)	CINNA Cap (deg)	CINNA Roulis (deg)	CINNA Tangage (deg)	CINNA Pilonnement (m)	CINNA Sonde vert. (m)	CINNA Tirant d'eau	GRAVI Grav relative (mgal)	GRAVI AccX (m/s2)	GRAVI AccY (m/s2)	GRAVI Echelle	GRAVI Ordre filtre	GRAVI Delai filtre (s)	GRAVI GPS on?	GRAVI Status	GRAVI Date (j)	FERRYBOX Qualite	FERRYBOX Date (j)	FERRYBOX SBE45 temp. mer (deg C)	FERRYBOX SBE45 cond. (S/m)	FERRYBOX SBE45 sal. (PSU)	FERRYBOX SBE45 cel. (m/s)	FERRYBOX Optode oxygene (uM/l)	FERRYBOX Optode saturation (%)	FERRYBOX Optode temp. mer (deg C)	FERRYBOX Seapoint turbidite (FTU)	FERRYBOX AOA algue verte (ug/l)	FERRYBOX AOA algue bleue (ug/l)	FERRYBOX AOA diatomees (ug/l)	FERRYBOX AOA cryptophytes (ug/l)	FERRYBOX AOA yellow sub (ug/l)	FERRYBOX AOA temp.capteur (deg C	FERRYBOX AOA algue total (ug/l)	FERRYBOX FB ph valeur	FERRYBOX FB ph temp. mer (deg C)	FERRYBOX FB temp. air (deg C)	FERRYBOX Pression (mBar)	FERRYBOX Debit entree (l/min)	FERRYBOX Debit principal (l/min)	FERRYBOX Debit PCO2 (l/min)	FERRYBOX Debit bypass 2 (l/min)	FERRYBOX Debit AOA (l/min)	FERRYBOX Demi plein	FERRYBOX Plein	
01/03/2019	13:28:30	16,4518986	-24,9356779			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	2935,5601	0	0	0	0	0	0	0	-1	-1	2935,5601	TL_EK80_18K	-300	-300	-1	-1	-1	-300	28,8	270	-1	-1	22	22,3	66,8	1018,3	894	15,545	21,9	292	17,5	52	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,97	0,96	-2,56	0,57	-1	0	153,94	0,93	-2,56	0,61	-1	-2,9	-0,5	122,4	0,2	1529,41	-300	22,35	22,691	5,2396	36,3407	1529,2	25,1378	8D03CEDE138215	41,48	-1	16,4519	-24,9357	24,166	10,88	155,33	10,72	151,56	1,08	243,02	154,15	-100	-100	-200	2935,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5614	23,435	0,23	1,216	1493,8	239,626	91,203	24,008	7,465	1,266	0	1,103	0	0	0	2,369	10	-165,664	22,795	1	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:29:00	16,450549	-24,9350234			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2942,45	TL_EK80_18K	-300	-300	-1	-1	-1	-300	25,4	283	-1	-1	22	22,4	69,5	1018,5	893	16,165	24,5	291	22,1	60	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	150,82	2,42	0,29	-0,49	-1	0	150,78	2,39	0,27	-0,52	-1	-2,9	-0,5	125,9	-2,3	1529,36	-300	22,354	22,687	5,2396	36,3446	1529,3	25,1395	8CFCCEDE138286	41,48	-1	16,4505	-24,935	24,117	10,78	154,82	10,65	149,39	0,99	237,8	150,73	-100	-100	-200	2942,3999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5617	23,436	0,23	1,216	1493,8	239,902	91,306	24,007	7,395	1,266	0	1,103	0	0	0	2,369	10	-165,711	22,795	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:29:30	16,4492008	-24,9343466			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2951,99	TL_EK80_18K	-300	-300	-1	-1	-1	-300	29,7	274	-1	-1	22	22,4	69,8	1018,4	892	16,232	26,2	281	26,8	50	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	152,57	2,24	1,38	-0,04	-1	0	152,53	2,22	1,36	-0,04	-1	-2,9	-0,5	129,6	-2,8	1529,39	-300	22,347	22,687	5,2393	36,3417	1529,2	25,1392	8CFDCEDB1381D6	41,23	-1	16,4492	-24,9343	24,294	10,8	154,85	10,73	151,12	0,96	246,15	152,45	-100	-100	-200	2952	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5621	23,433	0,23	1,217	1493,79	240,549	91,546	24,003	7,215	1,266	0	1,103	0	0	0	2,369	10	-165,758	22,8	4	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:30:00	16,4478296	-24,9337167			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	2956,5601	0	0	0	0	0	0	0	-1	-1	2956,5601	TL_EK80_18K	-300	-300	-1	-1	-1	-300	31,2	271	-1	-1	22	22,4	69,2	1018,6	891	16,097	23,9	280	25	49	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,89	2,34	-0,47	1,19	-1	0	153,86	2,32	-0,47	1,22	-1	-2,9	-0,5	122,6	-1	1529,38	-300	22,353	22,682	5,2383	36,3382	1529,2	25,1349	8CF5CED113826F	41,48	-1	16,4478	-24,9337	24,837	10,78	156,17	10,83	150,63	0,95	240,17	153,99	-100	-100	-200	2956,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5624	23,432	0,23	1,217	1493,79	240,491	91,522	24,002	7,285	1,266	0	1,103	0	0	0	2,369	10	-165,781	22,77	4,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:30:30	16,4464426	-24,9330491			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2956,23	TL_EK80_18K	-300	-300	-1	-1	-1	-300	25,4	288	-1	-1	21,9	22,4	68,5	1018,4	888	15,842	20,2	273	22,3	38	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,97	2,21	0,55	0,09	-1	0	153,93	2,18	0,54	0,19	-1	-2,9	-0,5	122,6	-0,7	1529,41	-300	22,359	22,687	5,2382	36,3335	1529,3	25,1296	8CFCCED0138302	41,48	-1	16,4464	-24,933	24,258	11,02	154,94	11,02	149,94	1,03	238,99	153,96	-100	-100	-200	2956,2	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5628	23,431	0,23	1,217	1493,79	240,307	91,449	24	7,385	1,266	0	1,103	0	0	0	2,369	10	-165,687	22,75	4	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:31:00	16,4450669	-24,9323987			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2958,97	TL_EK80_18K	-300	-300	-1	-1	-1	-300	27,6	274	-1	-1	22	22,3	70,6	1018,4	908	16,411	24,5	280	24,5	47	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,2	2,28	-1,43	-0,04	-1	0	153,16	2,25	-1,44	-0,08	-1	-2,9	-0,5	125,8	-0,7	1529,37	-300	22,351	22,693	5,2385	36,3303	1529,2	25,1296	8D06CED313822B	41,48	-1	16,4451	-24,9324	24,2	10,89	155,33	10,39	149,7	0,99	235,44	153,22	-100	-100	-200	2959	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5631	23,428	0,23	1,217	1493,78	240,157	91,388	23,998	7,255	1,266	0	1,103	0	0	0	2,369	10	0	22,74	10,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:31:30	16,4436775	-24,9317352			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	2962,5901	0	0	0	0	0	0	0	-1	-1	2962,5901	TL_EK80_18K	-300	-300	-1	-1	-1	-300	32	279	-1	-1	21,9	22,3	71,2	1018,5	909	16,448	25,8	284	25,6	52	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	152,22	2,41	0,6	0,71	-1	0	152,19	2,38	0,59	0,72	-1	-2,9	-0,5	127,5	-2	1529,37	-300	22,351	22,692	5,2384	36,3306	1529,2	25,1299	8D04CED213822A	41,48	-1	16,4437	-24,9317	24,455	10,97	155,56	10,83	149	0,96	227,01	152,14	-100	-100	-200	2962,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5635	23,428	0,23	1,218	1493,78	240,066	91,348	23,995	7,42	1,266	0	1,103	0	0	0	2,369	10	-165,598	22,715	3,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:32:00	16,4423072	-24,9310488			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2970,72	TL_EK80_18K	-300	-300	-1	-1	-1	-300	28,5	281	-1	-1	21,9	22,3	68,7	1018,4	901	15,888	26,8	283	27,6	52	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,28	1,37	-0,48	-0,29	-1	0	153,24	1,35	-0,49	-0,22	-1	-2,9	-0,5	126,7	-1,7	1529,38	-300	22,36	22,685	5,2375	36,3296	1529,2	25,1266	8CF9CEC913830B	41,48	-1	16,4423	-24,931	24,413	10,96	154,37	10,97	149,89	1,08	225,71	153,17	-100	-100	-200	2970,7	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5638	23,425	0,23	1,217	1493,77	240,218	91,399	23,991	7,3	1,266	0	1,103	0	0	0	2,369	10	-165,539	22,715	7	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:32:30	16,440917	-24,9303838			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2976,6899	TL_EK80_18K	-300	-300	-1	-1	-1	-300	27,7	274	-1	-1	22	22,3	71,6	1018,5	913	16,632	23,7	280	24,1	48	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	154,42	1,9	-1,13	-1,28	-1	0	154,39	1,87	-1,14	-1,34	-1	-2,9	-0,5	127,7	-0,3	1529,4	-300	22,351	22,686	5,2374	36,3277	1529,2	25,1276	8CFBCEC813822E	41,23	-1	16,4409	-24,9304	23,321	11,04	155,76	10,95	150,27	1,03	241,12	154,35	-100	-100	-200	2976,7	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5642	23,424	0,23	1,218	1493,77	239,986	91,305	23,988	7,425	1,266	0	1,103	0	0	0	2,369	10	-165,645	22,695	3,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:33:00	16,4395551	-24,929716			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	2990,6399	0	0	0	0	0	0	0	-1	-1	2990,6399	TL_EK80_18K	-300	-300	-1	-1	-1	-300	26,6	275	-1	-1	21,9	22,4	70,3	1018,7	902	16,249	21,9	289	21,9	51	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	152,61	1,37	-2,01	0,72	-1	0	152,58	1,33	-2,01	0,71	-1	-2,9	-0,5	122,4	0,9	1529,39	-300	22,361	22,686	5,2374	36,3277	1529,3	25,1247	8CFBCEC813832D	41,23	-1	16,4396	-24,9297	24,878	10,84	154,55	10,86	149,03	1,06	238,73	152,86	-100	-100	-200	2990,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5645	23,42	0,23	1,217	1493,76	240,093	91,345	23,987	7,45	1,266	0	1,103	0	0	0	2,369	10	-165,551	22,69	4,75	-0,02	0,004	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:33:30	16,4381464	-24,9290277			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3001,48	TL_EK80_18K	-300	-300	-1	-1	-1	-300	27,8	279	-1	-1	21,9	22,4	71,1	1018,4	897	16,426	26,4	283	27,4	51	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	151,52	3,21	0,59	0,23	-1	0	151,49	3,19	0,58	0,34	-1	-2,9	-0,5	125,9	-2,2	1529,34	-300	22,349	22,685	5,2373	36,3275	1529,2	25,128	8CFACEC71381FA	41,23	-1	16,4381	-24,929	24,68	11,2	154,51	10,4	148,24	1,2	243,14	151,48	-100	-100	-200	3001,5	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5649	23,422	0,23	1,218	1493,76	239,5	91,117	23,986	7,45	1,266	0	1,103	0	0	0	2,369	10	-165,539	22,66	7	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:34:00	16,4367537	-24,9283457			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3024,5601	TL_EK80_18K	-300	-300	-1	-1	-1	-300	29,3	271	-1	-1	21,9	22,3	71,2	1018,4	912	16,448	24,3	278	25,8	44	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	152,7	-0,37	-0,73	-0,63	-1	0	152,66	-0,39	-0,74	-0,68	-1	-2,9	-0,5	127,4	-0,8	1529,38	-300	22,342	22,687	5,2376	36,3287	1529,2	25,1309	8CFCCECA13814F	41,48	-1	16,4368	-24,9283	23,556	11,09	155,24	11,03	149,66	1,08	223,49	152,73	-100	-100	-200	3024,6001	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5652	23,42	0,23	1,217	1493,76	239,954	91,287	23,984	7,395	1,266	0	1,103	0	0	0	2,369	10	-165,574	22,69	3,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:34:30	16,4353542	-24,9276583			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	3021,72	0	0	0	0	0	0	0	-1	-1	3021,72	TL_EK80_18K	-300	-300	-1	-1	-1	-300	28,4	277	-1	-1	22	22,3	71,5	1018,7	912	16,61	25,2	285	25,2	52	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	154,89	0,01	-0,81	-0,05	-1	0	154,86	0	-0,82	-0,07	-1	-2,9	-0,5	124,8	0,1	1529,37	-300	22,347	22,683	5,2375	36,3307	1529,2	25,1311	8CF7CEC91381C7	41,48	-1	16,4354	-24,9277	24,242	11,14	154,94	11,06	149,74	1,14	225,23	154,8	-100	-100	-200	3021,7	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5656	23,418	0,23	1,218	1493,75	239,554	91,13	23,981	7,49	1,266	0	1,103	0	0	0	2,369	10	-165,551	22,665	7,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:35:00	16,4339486	-24,9269892			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3018,25	TL_EK80_18K	-300	-300	-1	-1	-1	-300	28,2	274	-1	-1	21,9	22,3	71,1	1018,5	900	16,426	22,3	280	23,5	44	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	154,08	1,64	0,44	-0,27	-1	0	154,05	1,62	0,43	-0,19	-1	-2,9	-0,5	126,2	0	1529,35	-300	22,347	22,683	5,2375	36,3313	1529,2	25,1315	8CF6CEC91381C4	41,48	-1	16,4339	-24,927	24,387	11,17	155,43	10,24	149,97	1,06	231,78	154,08	-100	-100	-200	3018,3	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5659	23,417	0,23	1,219	1493,75	239,723	91,192	23,98	7,535	1,266	0	1,103	0	0	0	2,369	10	-165,609	22,65	4,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:35:30	16,4325528	-24,9263086			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3016,24	TL_EK80_18K	-300	-300	-1	-1	-1	-300	28,9	273	-1	-1	21,9	22,4	69,6	1018,6	886	16,092	25,6	282	25,4	46	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	154,59	0,51	1,56	-0,75	-1	0	154,55	0,48	1,54	-0,85	-1	-2,9	-0,5	124,1	-1,3	1529,34	-300	22,331	22,679	5,2374	36,3333	1529,2	25,1375	8CF1CEC8138036	41,23	-1	16,4326	-24,9263	23,133	11,1	154,93	10,92	149,25	1,1	226,27	154,5	-100	-100	-200	3016,2	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5663	23,414	0,23	1,219	1493,74	239,684	91,174	23,978	7,47	1,266	0	1,103	0	0	0	2,369	10	-165,664	22,66	7,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:36:00	16,4311792	-24,9256449			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	3020,1699	0	0	0	0	0	0	0	-1	-1	3020,1699	TL_EK80_18K	-300	-300	-1	-1	-1	-300	29,4	280	-1	-1	21,9	22,4	70,3	1018,5	910	16,249	29,5	285	29,5	55	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	150,65	1,52	-0,42	0,47	-1	0	150,61	1,49	-0,44	0,5	-1	-2,9	-0,5	122,9	-2,9	1529,3199	-300	22,329	22,673	5,2371	36,336	1529,2	25,1401	8CE8CEC5138003	41,48	-1	16,4312	-24,9256	24,745	10,94	154,56	10,5	147,31	1,17	227,61	150,7	-100	-100	-200	3020,2	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5666	23,411	0,23	1,217	1493,73	239,563	91,124	23,976	7,6	1,266	0	1,103	0	0	0	2,369	10	-165,656	22,63	0,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:36:30	16,4297919	-24,9249563			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3022,3601	TL_EK80_18K	-300	-300	-1	-1	-1	-300	33,1	278	-1	-1	21,9	22,3	69,7	1018,6	907	16,114	32,6	282	32,6	55	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	152,79	5,37	0,73	0,68	-1	0	152,75	5,34	0,72	0,79	-1	-2,9	-0,5	125,9	-2,4	1529,3199	-300	22,319	22,667	5,2367	36,3378	1529,2	25,1443	8CDFCEC1137F11	40,98	-1	16,4298	-24,925	25,398	11,06	155,47	10,89	149,36	1,12	227,92	152,74	-100	-100	-200	3022,3999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,567	23,41	0,23	1,217	1493,73	239,745	91,187	23,972	7,585	1,266	0	1,103	0	0	0	2,369	10	-165,633	22,63	3,25	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:37:00	16,4283881	-24,9242964			ACQAUTO									0	-1	-1	-1	-1	-1	-1	-20	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3017,1499	TL_EK80_18K	-300	-300	-1	-1	-1	-300	31,8	271	-1	-1	21,9	22,3	68,5	1018,2	922	15,842	26,6	278	27,6	48	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	152,32	2,25	1,36	-0,23	-1	0	152,29	2,22	1,35	-0,25	-1	-2,9	-0,5	129,5	-2,8	1529,27	-300	22,316	22,661	5,2366	36,3421	1529,2	25,1484	8CD6CEC0137EC3	41,23	-1	16,4284	-24,9243	23,949	11,12	155,78	11,21	148,25	1,12	229,48	152,25	-100	-100	-200	3017,2	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5673	23,409	0,23	1,217	1493,72	239,812	91,203	23,967	7,575	1,266	0	1,103	0	0	0	2,369	10	-165,484	22,605	5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:37:30	16,427021	-24,9236254			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	0	0	0	0	3007,3799	0	0	0	0	0	0	0	-1	-1	3007,3799	TL_EK80_18K	-300	-300	-1	-1	-1	-300	30,3	271	-1	-1	21,9	22,3	67,6	1018,4	905	15,636	22,9	275	25,2	46	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,75	1,25	-0,68	0,58	-1	0	153,71	1,22	-0,69	0,55	-1	-2,9	-0,5	126,1	-1	1529,26	-300	22,309	22,652	5,236	36,3446	1529,1	25,1523	8CC9CEBA137E0E	41,48	-1	16,427	-24,9236	23,394	10,91	155,13	11,16	149,51	1,13	232,64	153,79	-100	-100	-200	3007,3999	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5677	23,405	0,23	1,218	1493,72	239,845	91,209	23,962	7,67	1,266	0	1,103	0	0	0	2,369	10	-165,473	22,61	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:38:00	16,4256195	-24,9229438			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3007,26	TL_EK80_18K	-300	-300	-1	-1	-1	-300	29,5	272	-1	-1	21,9	22,3	68	1018,4	901	15,728	25,4	277	26	46	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,14	0,44	-0,03	0,35	-1	0	153,1	0,41	-0,04	0,45	-1	-2,9	-0,5	127,1	-1,1	1529,26	-300	22,307	22,646	5,2358	36,348	1529,1	25,1556	8CC0CEB8137DD3	41,48	-1	16,4256	-24,9229	22,782	11,11	154,71	11,14	149,36	1,1	246,06	153,06	-100	-100	-200	3007,3	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,568	23,403	0,23	1,218	1493,71	239,865	91,211	23,959	7,675	1,266	0	1,103	0	0	0	2,369	10	-165,562	22,575	3,75	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
01/03/2019	13:38:30	16,4242234	-24,9222499			ACQAUTO									0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1000	-1000	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3011,51	TL_EK80_18K	-300	-300	-1	-1	-1	-300	29	277	-1	-1	22	22,3	70	1018,4	911	16,277	23,3	282	23,3	48	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	153,07	1,91	0,1	-0,35	-1	0	153,03	1,88	0,1	-0,37	-1	-2,9	-0,5	126,3	-1,2	1529,26	-300	22,3	22,642	5,2357	36,3506	1529,1	25,1596	8CBACEB7137D23	41,48	-1	16,4242	-24,9222	21,8	11,16	154,8	11,12	149,18	1,05	239,94	152,96	-100	-100	-200	3011,5	-1	-1000000	-200	-200	-1	65535	65535	65535	65535	0	2	43525,5684	23,404	0,23	1,218	1493,71	239,811	91,188	23,958	7,655	1,266	0	1,103	0	0	0	2,369	10	-165,449	22,555	6,5	-0,02	0,008	-0,002	-0,006	-0,007	1	1	
