Date	Latitude	Longitude	Nom Phase	Type De Phase	Type	Nom Appareil	Code Appareil	Nom Action	Code Action	Identificateur Operation	Observation	Num Station	Strate	Niveau de priorite	FUNES Tension Tribord (daN)	FUNES Vit. filage Tribord (m/s)	FUNES L. filee Tribord (m)	FUNES Tension babord (daN)	FUNES Vit. filage Babord (m/s)	FUNES L. filee Babord (m)	HYDRO Tension treuil (daN)	HYDRO Tension max. (daN)	HYDRO Vitesse de filage (m/s)	HYDRO Vitesse de filage prog. (m/s)	HYDRO Angle longitudinal (deg)	HYDRO Angle transversal (deg)	HYDRO Tension roller (daN)	HYDRO Charge portique (daN)	HYDRO L. filee (m)	EK8070 Sonde (m)	EK8070 Fq (kHz)	EK8038 Sonde (m)	EK8038 Fq (kHz)	EK8018 Sonde (m)	EK8018 Fq (kHz)	EK80200 Sonde (m)	EK80200 Fq (kHz)	EK80333 Sonde (m)	EK8033 Fq (kHz)	EK80120 Sonde (m)	EK80120 Fq (kHz)	ME70 Ha Sonde (m)	ME70 Ha Fq (kHz)	Sonde ref. (m)	Desc. sonde ref.	GILL Temp. air (deg C)	GILL Temp. eau (deg C)	GILL Humidite (%)	GILL Pression (mbar)	GILL Flux de chaleur (W/m2)	GILL Point de rosee (deg C)	GILL Vit. vent app. (nd)	GILL Dir. vent app. (deg)	GILL Vit. vent vrai (nd)	GILL Dir. vent vrai (deg)	METBA Temp. air (deg C)	METBA Temp. eau (deg C)	METBA Humidite (%)	METBA Pression (mbar)	METBA Flux de chaleur (W/m2)	METBA Point de rosee (deg C)	METBA Vit. vent app. (nd)	METBA Dir. vent app. (deg)	METBA Vit. vent vrai (nd)	METBA Dir. vent vrai (deg)	MARPORT Immersion (m)	MARPORT Temp. immersion (deg C)	MARPORT Altitude corde d'eau % fond (m)	MARPORT Vit. transversale (m/s)	MARPORT Vit. longitudinale (m/s)	MARPORT Dist. bourrelet % fond (m)	MARPORT Ouv. verticale (m)	MARPORT Ouv. horizontale (m)	MARPORT Dist. des panneaux (m)	PHINS B Date (j)	PHINS B Cap (deg)	PHINS B Roulis (deg)	PHINS B Tangage (deg)	PHINS B Pilonnement (deg)	PHINS B Flag de validite	PHINS T Date (j)	PHINS T Cap (deg)	PHINS T Roulis (deg)	PHINS T Tangage (deg)	PHINS T Pilonnement	PHINS T Flag de validite	PROPULSION SIR. Vitesse prop etrave (t/min)	PROPULSION SIR. Vitesse prop arriere (t/min)	PROPULSION SIR. Vitesse helice (t/min)	PROPULSION SIR. angle (deg)	CELE Celerite (m/s)	SBE3S Temp eau peak av (deg C)	SBE3S Temp eau peak av (deg C)	SBE21 Temp (deg C)	SBE21 Conductivite (mS/cm)	SBE21 Salinite (PSU)	SBE21 Celerite surf (m/s)	SBE21 Densite (kg/m3)	SBE21 Donnees brutes	THSAL Debit (l/min)	CUFES Debit (l/min)	CINNA Lat.	CINNA Long.	CINNA Altitude (m)	CINNA Vit. fond (nd)	CINNA Route fond (deg)	CINNA Vit. surf (nd)	CINNA Route surf (deg)	CINNA Vitesse derive (nd)	CINNA Cap derive (deg)	CINNA Cap (deg)	CINNA Roulis (deg)	CINNA Tangage (deg)	CINNA Pilonnement (m)	CINNA Sonde vert. (m)	CINNA Tirant d'eau	FERRYBOX Qualite	FERRYBOX Date (j)	FERRYBOX SBE45 temp. mer (deg C)	FERRYBOX SBE45 cond. (S/m)	FERRYBOX SBE45 sal. (PSU)	FERRYBOX SBE45 cel. (m/s)	FERRYBOX Optode oxygene (uM/l)	FERRYBOX Optode saturation (%)	FERRYBOX Optode temp. mer (deg C)	FERRYBOX Seapoint turbidite (FTU)	FERRYBOX AOA algue verte (ug/l)	FERRYBOX AOA algue bleue (ug/l)	FERRYBOX AOA diatomees (ug/l)	FERRYBOX AOA cryptophytes (ug/l)	FERRYBOX AOA yellow sub (ug/l)	FERRYBOX AOA temp.capteur (deg C	FERRYBOX AOA algue total (ug/l)	FERRYBOX FB ph valeur	FERRYBOX FB ph temp. mer (deg C)	FERRYBOX FB temp. air (deg C)	FERRYBOX Pression (mBar)	FERRYBOX Debit entree (l/min)	FERRYBOX Debit principal (l/min)	FERRYBOX Debit PCO2 (l/min)	FERRYBOX Debit bypass 2 (l/min)	FERRYBOX Debit AOA (l/min)	FERRYBOX Demi plein	FERRYBOX Plein	ENG1 Lat.	ENG1 Long.	ENG1 X (m)	ENG1 Y (m)	ENG1 Sonde (m)	ENG1 Mode	ENG1 Systeme	ENG1 Altitude	ENG1 Vit. fond (nd)	ENG1 Route fond (deg)	ENG1 Vit. surf (nd)	ENG1 Route surf (deg)	ENG1 Bearing (deg)	ENG1 Hordist (m)	ENG1 Truedist (m)	ENG1 Cap (deg)	ENG2 Lat.	ENG2 Long.	ENG2 X (m)	ENG2 Y (m)	ENG2 Sonde (m)	ENG2 Mode	ENG2 Systeme	ENG2 Altitude	ENG2 Vit. fond (nd)	ENG2 Route fond (deg)	ENG2 Vit. surf (nd)	ENG2 Route surf (deg)	ENG2 Bearing (deg)	ENG2 Hordist (m)	ENG2 Truedist (m)	ENG2 Cap (deg)	
2023-03-07T05:49:30	N 11° 2,90441'	W 22° 29,30857'			ACQAUTO									0	800	0	0	960	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,0698	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,2	297	-1	-1	23,6	25,4	88,4	1008,8	0	21,568	10,1	299	11,2	4	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	129,99	-0,1	-1,22	-0,24	-1	0	130,02	-0,13	-1,21	-0,31	-1	-0,1	-0,6	119,1	0,2	0	-300	25,367	25,74	5,466	35,5963	1535,9	23,6797	ACDCD556295128	47,11	16,76	11,0484	-22,4885	16,031	11,59	130,94	11,2	130,1	0,08	185,75	130,1	-100	-100	-200	5086,1001	-1	0	44992,2427	25,771	5,47	35,611	1536,9	247,42	97,285	25,767	1,38	0	0	0	0	0	0	0	8	26,212	23,56	140,75	18,211	4,536	5,072	3,85	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:50:00	N 11° 2,83851'	W 22° 29,23549'			ACQAUTO									0	790	0	0	950	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	5086,1499	0	0	0	0	0	0	0	-1	-1	5086,1499	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,4	295	-1	-1	23,6	25,4	88,6	1008,9	0	21,605	11	302	11,4	11	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	132,47	0,35	-0,61	0,03	-1	0	132,5	0,32	-0,59	0	-1	-0,1	-0,6	122,8	1,7	0	-300	25,366	25,733	5,4653	35,5968	1535,9	23,6803	ACD0D54F2950FF	46,86	41,14	11,0473	-22,4873	16,273	11,68	132,73	11,22	136,04	0,22	182,06	132,46	-100	-100	-200	5086	-1	0	44992,243	25,764	5,469	35,611	1536,89	247,701	97,387	25,762	1,395	0,04	0	0	0	0	0	0,04	8	26,212	23,56	132,25	18,211	4,374	4,883	3,716	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:50:30	N 11° 2,77234'	W 22° 29,16284'			ACQAUTO									0	790	0	0	930	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5085,5298	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12,4	302	-1	-1	23,6	25,3	88,6	1008,9	0	21,605	10,3	311	9,5	12	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	129,25	0,45	-0,56	-0,04	-1	0	129,28	0,42	-0,55	-0,04	-1	-0,1	-0,6	124,7	0	0	-300	25,363	25,732	5,4654	35,5985	1535,9	23,6824	ACCED550295075	47,11	36,57	11,0462	-22,486	16,381	11,67	132,39	11,91	131,76	0,33	148,99	129,35	-100	-100	-200	5085,5	-1	0	44992,2434	25,759	5,469	35,614	1536,88	247,442	97,281	25,76	1,375	0,04	0	0	0	0	0	0,04	8	26,212	23,535	128,5	18,145	4,374	4,845	3,736	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:51:00	N 11° 2,7095'	W 22° 29,08758'			ACQAUTO									0	780	0	0	950	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5085,71	TL_EK80_18K	-300	-300	-1	-1	-1	-300	12	304	-1	-1	23,6	25,4	88,3	1009	0	21,549	11,2	305	10,8	12	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,33	0,99	-0,45	0,09	-1	0	130,36	0,96	-0,44	0,1	-1	-0,1	-0,6	122,4	-0,1	0	-300	25,352	25,73	5,4652	35,5985	1535,9	23,6857	ACCBD54E294E21	46,86	53,33	11,0452	-22,4848	16,825	11,62	130,64	12,3	130,56	0,24	190,22	130,56	-100	-100	-200	5085,7002	-1	0	44992,2437	25,758	5,469	35,614	1536,88	247,729	97,389	25,757	1,38	0	0	0	0	0	0	0	8	26,201	23,535	138,75	18,145	4,417	5,037	3,812	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:51:30	N 11° 2,64217'	W 22° 29,01686'			ACQAUTO									0	800	0	0	930	0	0	-30	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	5085,3501	0	0	0	0	0	0	0	-1	-1	5085,3501	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,5	301	-1	-1	23,6	25,3	88,2	1008,9	1	21,531	10,3	306	10,5	12	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	133,26	1,97	0,03	0	-1	0	133,29	1,95	0,05	0	-1	-0,1	-0,6	124,3	2,8	0	-300	25,34	25,723	5,4645	35,5989	1535,9	23,6897	ACBFD547294BA8	46,86	33,52	11,044	-22,4836	16,456	11,56	134,09	11,8	135,07	0,16	313,35	133,61	-100	-100	-200	5085,5	-1	0	44992,2441	25,753	5,469	35,614	1536,87	247,829	97,421	25,753	1,37	0	0	0	0	0	0	0	8	26,201	23,53	134	18,112	4,294	4,845	3,716	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:52:00	N 11° 2,5754'	W 22° 28,94576'			ACQAUTO									0	790	0	0	950	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5084,9502	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,1	310	-1	-1	23,6	25,4	88,3	1008,9	1	21,549	11,4	313	9,3	16	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	128,11	0,81	0,43	-0,36	-1	0	128,15	0,79	0,44	-0,39	-1	-0,1	-0,6	126,4	-0,3	0	-300	25,329	25,711	5,4632	35,599	1535,8	23,6932	ACACD53B29495A	47,11	50,29	11,0429	-22,4824	16,052	11,59	132,94	11,3	129,76	0,37	276,93	128,24	-100	-100	-200	5084,8999	-1	0	44992,2444	25,744	5,468	35,613	1536,84	247,805	97,408	25,751	1,385	0	0	0	0	0	0	0	8	26,201	23,535	132,5	18,211	4,374	4,865	3,736	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:52:30	N 11° 2,51378'	W 22° 28,87024'			ACQAUTO									0	780	0	0	940	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5085,3999	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,6	295	-1	-1	23,6	25,4	88,3	1009	1	21,549	10,5	299	11	3	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	132,49	0,16	0	-0,25	-1	0	132,53	0,14	0,01	-0,28	-1	-0,1	-0,6	119,2	1,2	0	-300	25,326	25,699	5,462	35,599	1535,8	23,6943	AC99D52F29489D	47,11	42,67	11,0419	-22,4812	16,066	11,58	130,44	12	133,02	0,58	210,41	132,54	-100	-100	-200	5085,3999	-1	0	44992,2448	25,732	5,466	35,613	1536,8199	248,294	97,575	25,737	1,375	0	0	0	0	0	0	0	8	26,189	23,54	132,5	18,271	4,421	4,959	3,8	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:53:00	N 11° 2,44457'	W 22° 28,80071'			ACQAUTO									0	780	0	0	960	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	5085,8301	0	0	0	0	0	0	0	-1	-1	5085,8301	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,2	296	-1	-1	23,6	25,4	88,4	1009	1	21,568	10,3	297	12	8	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	132,13	0,3	0,62	0	-1	0	132,16	0,28	0,63	0,05	-1	-0,1	-0,6	128,6	2	0	-300	25,318	25,693	5,4612	35,5983	1535,8	23,6961	AC8ED5272946FC	46,86	33,52	11,0407	-22,48	16,622	11,69	135,18	11,41	129,68	0,3	183,89	132,19	-100	-100	-200	5085,6001	-1	0	44992,2451	25,721	5,465	35,613	1536,79	248,003	97,449	25,73	1,38	0	0	0	0	0	0	0	8	26,178	23,515	134	18,271	4,374	4,827	3,698	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:53:30	N 11° 2,38078'	W 22° 28,72806'			ACQAUTO									0	760	0	0	970	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,4399	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,1	302	-1	-1	23,6	25,3	88,5	1008,9	0	21,586	10,1	307	9,7	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	128,49	0,47	0,74	0,4	-1	0	128,52	0,44	0,76	0,4	-1	-0,1	-0,6	122,8	-0,4	0	-300	25,308	25,687	5,4608	35,5996	1535,8	23,7002	AC85D5232944E5	46,86	45,71	11,0397	-22,4788	16,401	11,53	131,56	12,02	131,89	0,45	253,54	128,55	-100	-100	-200	5086,3999	-1	0	44992,2455	25,718	5,465	35,613	1536,78	247,893	97,398	25,726	1,375	0	0	0	0	0	0	0	8	0	23,515	136,5	18,218	4,455	4,979	3,77	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:54:00	N 11° 2,31701'	W 22° 28,65577'			ACQAUTO									0	790	0	0	930	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,3599	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,9	298	-1	-1	23,6	25,4	88,6	1009	0	21,605	12	300	11,4	16	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	133,87	1	0,64	-0,11	-1	0	133,9	0,97	0,65	-0,09	-1	-0,1	-0,6	122,3	3,2	0	-300	25,307	25,679	5,4599	35,5998	1535,8	23,7005	AC78D51B2944C8	46,86	27,43	11,0386	-22,4776	16,415	11,49	132,72	11,8	134,07	0,43	281,36	134,07	-100	-100	-200	5086,3999	-1	0	44992,2458	25,71	5,464	35,614	1536,76	247,767	97,331	25,716	1,37	0	0	0	0	0	0	0	8	26,167	23,53	133	18,211	4,417	4,939	3,712	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:54:30	N 11° 2,2492'	W 22° 28,58746'			ACQAUTO									0	760	0	0	960	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	5086,23	0	0	0	0	0	0	0	-1	-1	5086,23	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,5	306	-1	-1	23,6	25,4	88,4	1009	0	21,568	10,1	312	9,3	12	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	128,49	1,82	0,63	0,6	-1	0	128,52	1,8	0,64	0,68	-1	-0,1	-0,6	127,4	-0,1	0	-300	25,3	25,674	5,4594	35,5998	1535,8	23,7028	AC70D516294346	47,11	18,29	11,0375	-22,4765	17,022	11,45	134,33	11	129,51	0,24	310,88	128,47	-100	-100	-200	5086,2998	-1	0	44992,2462	25,703	5,463	35,615	1536,75	247,996	97,41	25,71	1,385	0	0	0	0	0	0	0	8	26,155	23,56	133	18,078	4,294	4,863	3,678	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:55:00	N 11° 2,18705'	W 22° 28,51436'			ACQAUTO									0	800	0	0	940	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,8501	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,3	293	-1	-1	23,6	25,4	88,4	1008,8	1	21,568	9,9	301	10,7	5	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,41	0,99	-1,28	0	-1	0	131,44	0,96	-1,26	-0,1	-1	-0,1	-0,6	118,3	0,6	0	-300	25,299	25,669	5,4588	35,5992	1535,8	23,7026	AC68D510294314	47,11	36,57	11,0365	-22,4752	15,984	11,32	131,22	12	132,83	0,52	221,45	131,4	-100	-100	-200	5086,8999	-1	0	44992,2465	25,7	5,463	35,614	1536,74	247,944	97,375	25,701	1,375	0	0	0	0	0	0	0	8	26,155	23,56	129	18,271	4,374	4,959	3,754	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:55:30	N 11° 2,1202'	W 22° 28,44389'			ACQAUTO									0	790	0	0	950	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,5098	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11	298	-1	-1	23,6	25,3	88,5	1008,9	0	21,586	10,5	307	10,3	10	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	132,59	0,33	0,11	-0,37	-1	0	132,62	0,3	0,13	-0,32	-1	-0,1	-0,6	126,2	2,4	0	-300	25,291	25,665	5,4582	35,598	1535,7	23,7042	AC61D50A29415E	46,86	41,14	11,0353	-22,4741	16,692	11,55	134,08	11,8	133,49	0,34	223,27	132,52	-100	-100	-200	5086,5	-1	0	44992,2469	25,692	5,462	35,614	1536,72	248,305	97,507	25,696	1,38	0	0	0	0	0	0	0	8	26,144	23,54	141,25	18,271	4,379	4,921	3,736	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:56:00	N 11° 2,0576'	W 22° 28,37292'			ACQAUTO									0	770	0	0	940	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	5086,2998	0	0	0	0	0	0	0	-1	-1	5086,2998	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,1	297	-1	-1	23,6	25,3	88,3	1009	0	21,549	11	302	10,8	10	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	128,25	0,93	-0,54	0,53	-1	0	128,29	0,9	-0,52	0,55	-1	-0,1	-0,6	125,5	-0,4	0	-300	25,282	25,661	5,4579	35,5991	1535,7	23,7078	AC5AD507293F7A	47,11	32	11,0343	-22,4729	16,992	11,28	131,73	11,1	128,6	0,2	233,21	128,08	-100	-100	-200	5086,6001	-1	0	44992,2472	25,69	5,462	35,614	1536,72	248,455	97,564	25,695	1,38	0	0	0	0	0	0	0	8	26,144	23,575	138,75	18,205	4,417	4,941	3,792	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:56:30	N 11° 1,99579'	W 22° 28,29898'			ACQAUTO									0	800	0	0	970	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,8398	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,5	296	-1	-1	23,6	25,4	88,3	1008,9	0	21,549	10,7	296	11,8	7	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	131,92	0,99	0,65	-0,28	-1	0	131,96	0,96	0,66	-0,3	-1	-0,1	-0,6	124,8	0,9	0	-300	25,284	25,654	5,4573	35,5998	1535,7	23,7079	AC4FD501293FCC	47,11	41,14	11,0333	-22,4716	16,555	11,42	131,19	11,6	132,08	0,46	203,06	131,59	-100	-100	-200	5086,7998	-1	0	44992,2475	25,686	5,461	35,614	1536,71	248,404	97,535	25,69	1,37	0	0	0	0	0	0	0	8	0	23,575	135	18,211	4,417	4,941	3,716	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:57:00	N 11° 1,93071'	W 22° 28,22902'			ACQAUTO									0	780	0	0	940	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5086,8599	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,1	296	-1	-1	23,7	25,3	88,3	1009	0	21,648	11,2	294	11,8	11	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,8	1,11	0,49	0,11	-1	0	130,83	1,09	0,5	0,18	-1	-0,1	-0,6	128,2	0,9	0	-300	25,284	25,651	5,457	35,6	1535,7	23,708	AC4AD4FE293FCE	47,11	24,38	11,0322	-22,4705	16,95	11,38	133,15	11,3	130,64	0,18	243,79	131,15	-100	-100	-200	5086,8999	-1	0	44992,2478	25,679	5,461	35,614	1536,6899	248,598	97,604	25,686	1,375	0	0	0	0	0	0	0	8	26,132	23,57	128,75	18,211	4,294	4,787	3,658	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:57:30	N 11° 1,86835'	W 22° 28,15673'			ACQAUTO									0	790	0	0	970	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	5087,0898	0	0	0	0	0	0	0	-1	-1	5087,0898	TL_EK80_18K	-300	-300	-1	-1	-1	-300	11,3	303	-1	-1	23,6	25,4	88,3	1009	0	21,549	11	306	10,3	14	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	130,33	1,06	-1,35	0	-1	0	130,36	1,03	-1,34	-0,02	-1	-0,1	-0,6	123	-0,1	0	-300	25,28	25,65	5,457	35,6009	1535,7	23,7099	AC48D4FE293EFD	47,11	32	11,0311	-22,4693	16,426	11,27	131,05	11,41	128,35	0,32	287,74	130,36	-100	-100	-200	5087,2002	-1	0	44992,2482	25,678	5,461	35,616	1536,6899	248,565	97,58	25,68	1,38	0	0	0	0	0	0	0	8	26,132	23,575	134,25	18,145	4,374	4,979	3,736	0,707	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-07T05:58:00	N 11° 1,80508'	W 22° 28,08506'			ACQAUTO									0	780	0	0	960	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5087,3701	TL_EK80_18K	-300	-300	-1	-1	-1	-300	10,2	300	-1	-1	23,6	25,3	88,3	1009	0	21,549	10,5	301	10,1	7	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	132,75	1,74	-1,03	-0,1	-1	0	132,78	1,72	-1,02	-0,13	-1	-0,1	-0,6	122,6	2,3	0	-300	25,272	25,647	5,4567	35,6013	1535,7	23,7125	AC44D4FC293D6D	47,11	25,9	11,0301	-22,4681	16,237	11,24	132,14	12,71	134,75	0,23	253,36	132,95	-100	-100	-200	5087,3999	-1	0	44992,2485	25,676	5,461	35,617	1536,6899	248,515	97,56	25,679	1,385	0	0	0	0	0	0	0	8	26,132	23,54	129	18,145	4,374	4,863	3,678	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
