Date	Latitude	Longitude	Nom Phase	Type De Phase	Type	Nom Appareil	Code Appareil	Nom Action	Code Action	Identificateur Operation	Observation	Num Station	Strate	Niveau de priorite	FUNES Tension Tribord (daN)	FUNES Vit. filage Tribord (m/s)	FUNES L. filee Tribord (m)	FUNES Tension babord (daN)	FUNES Vit. filage Babord (m/s)	FUNES L. filee Babord (m)	HYDRO Tension treuil (daN)	HYDRO Tension max. (daN)	HYDRO Vitesse de filage (m/s)	HYDRO Vitesse de filage prog. (m/s)	HYDRO Angle longitudinal (deg)	HYDRO Angle transversal (deg)	HYDRO Tension roller (daN)	HYDRO Charge portique (daN)	HYDRO L. filee (m)	EK8070 Sonde (m)	EK8070 Fq (kHz)	EK8038 Sonde (m)	EK8038 Fq (kHz)	EK8018 Sonde (m)	EK8018 Fq (kHz)	EK80200 Sonde (m)	EK80200 Fq (kHz)	EK80333 Sonde (m)	EK8033 Fq (kHz)	EK80120 Sonde (m)	EK80120 Fq (kHz)	ME70 Ha Sonde (m)	ME70 Ha Fq (kHz)	Sonde ref. (m)	Desc. sonde ref.	GILL Temp. air (deg C)	GILL Temp. eau (deg C)	GILL Humidite (%)	GILL Pression (mbar)	GILL Flux de chaleur (W/m2)	GILL Point de rosee (deg C)	GILL Vit. vent app. (nd)	GILL Dir. vent app. (deg)	GILL Vit. vent vrai (nd)	GILL Dir. vent vrai (deg)	METBA Temp. air (deg C)	METBA Temp. eau (deg C)	METBA Humidite (%)	METBA Pression (mbar)	METBA Flux de chaleur (W/m2)	METBA Point de rosee (deg C)	METBA Vit. vent app. (nd)	METBA Dir. vent app. (deg)	METBA Vit. vent vrai (nd)	METBA Dir. vent vrai (deg)	MARPORT Immersion (m)	MARPORT Temp. immersion (deg C)	MARPORT Altitude corde d'eau % fond (m)	MARPORT Vit. transversale (m/s)	MARPORT Vit. longitudinale (m/s)	MARPORT Dist. bourrelet % fond (m)	MARPORT Ouv. verticale (m)	MARPORT Ouv. horizontale (m)	MARPORT Dist. des panneaux (m)	PHINS B Date (j)	PHINS B Cap (deg)	PHINS B Roulis (deg)	PHINS B Tangage (deg)	PHINS B Pilonnement (deg)	PHINS B Flag de validite	PHINS T Date (j)	PHINS T Cap (deg)	PHINS T Roulis (deg)	PHINS T Tangage (deg)	PHINS T Pilonnement	PHINS T Flag de validite	PROPULSION SIR. Vitesse prop etrave (t/min)	PROPULSION SIR. Vitesse prop arriere (t/min)	PROPULSION SIR. Vitesse helice (t/min)	PROPULSION SIR. angle (deg)	CELE Celerite (m/s)	SBE3S Temp eau peak av (deg C)	SBE3S Temp eau peak av (deg C)	SBE21 Temp (deg C)	SBE21 Conductivite (mS/cm)	SBE21 Salinite (PSU)	SBE21 Celerite surf (m/s)	SBE21 Densite (kg/m3)	SBE21 Donnees brutes	THSAL Debit (l/min)	CUFES Debit (l/min)	CINNA Lat.	CINNA Long.	CINNA Altitude (m)	CINNA Vit. fond (nd)	CINNA Route fond (deg)	CINNA Vit. surf (nd)	CINNA Route surf (deg)	CINNA Vitesse derive (nd)	CINNA Cap derive (deg)	CINNA Cap (deg)	CINNA Roulis (deg)	CINNA Tangage (deg)	CINNA Pilonnement (m)	CINNA Sonde vert. (m)	CINNA Tirant d'eau	FERRYBOX Qualite	FERRYBOX Date (j)	FERRYBOX SBE45 temp. mer (deg C)	FERRYBOX SBE45 cond. (S/m)	FERRYBOX SBE45 sal. (PSU)	FERRYBOX SBE45 cel. (m/s)	FERRYBOX Optode oxygene (uM/l)	FERRYBOX Optode saturation (%)	FERRYBOX Optode temp. mer (deg C)	FERRYBOX Seapoint turbidite (FTU)	FERRYBOX AOA algue verte (ug/l)	FERRYBOX AOA algue bleue (ug/l)	FERRYBOX AOA diatomees (ug/l)	FERRYBOX AOA cryptophytes (ug/l)	FERRYBOX AOA yellow sub (ug/l)	FERRYBOX AOA temp.capteur (deg C	FERRYBOX AOA algue total (ug/l)	FERRYBOX FB ph valeur	FERRYBOX FB ph temp. mer (deg C)	FERRYBOX FB temp. air (deg C)	FERRYBOX Pression (mBar)	FERRYBOX Debit entree (l/min)	FERRYBOX Debit principal (l/min)	FERRYBOX Debit PCO2 (l/min)	FERRYBOX Debit bypass 2 (l/min)	FERRYBOX Debit AOA (l/min)	FERRYBOX Demi plein	FERRYBOX Plein	ENG1 Lat.	ENG1 Long.	ENG1 X (m)	ENG1 Y (m)	ENG1 Sonde (m)	ENG1 Mode	ENG1 Systeme	ENG1 Altitude	ENG1 Vit. fond (nd)	ENG1 Route fond (deg)	ENG1 Vit. surf (nd)	ENG1 Route surf (deg)	ENG1 Bearing (deg)	ENG1 Hordist (m)	ENG1 Truedist (m)	ENG1 Cap (deg)	ENG2 Lat.	ENG2 Long.	ENG2 X (m)	ENG2 Y (m)	ENG2 Sonde (m)	ENG2 Mode	ENG2 Systeme	ENG2 Altitude	ENG2 Vit. fond (nd)	ENG2 Route fond (deg)	ENG2 Vit. surf (nd)	ENG2 Route surf (deg)	ENG2 Bearing (deg)	ENG2 Hordist (m)	ENG2 Truedist (m)	ENG2 Cap (deg)	
2023-03-06T01:39:30	N 14° 19,0607'	W 23° 56,14341'			ACQAUTO									0	740	0	0	830	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	0	0	0	0	4188,5801	0	0	0	0	0	0	0	-1	-1	4188,5801	TL_EK80_18K	-300	-300	-1	-1	-1	-300	8,3	225	-1	-1	22,4	24,1	83,1	1011,6	0	19,389	9,9	237	18	7	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,22	-1,18	-0,14	0,62	-1	0	161,33	-1,21	-0,12	0,64	-1	-0,1	-0,7	114,3	0,1	0	-300	24,157	24,524	5,358	35,7542	1533,2	24,1656	A52DD13A2856D0	50,7	27,43	14,3177	-23,9357	20,172	11,21	157,73	10,61	163,48	1,52	99,42	161,32	-100	-100	-200	4188,6001	-1	0	44991,0691	24,551	5,362	35,77	1534,16	255,221	98,129	24,551	1,365	0	0	0	0	0	0	0	8	24,84	22,465	133,5	19,734	4,498	5,037	3,87	0,706	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:40:00	N 14° 18,97515'	W 23° 56,10258'			ACQAUTO									0	710	0	0	850	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4187,8301	TL_EK80_18K	-300	-300	-1	-1	-1	-300	7,6	245	-1	-1	22,4	24,1	83,1	1011,5	0	19,389	6	255	13,4	2	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,86	-1,07	-0,16	0,01	-1	0	162,97	-1,09	-0,15	-0,02	-1	-0,1	-0,6	111,8	0	0	-300	24,162	24,518	5,3575	35,7548	1533,2	24,1648	A524D1352857B8	50,45	7,62	14,3163	-23,935	19,362	11,28	155,74	10,51	160,77	1,24	99,67	162,95	-100	-100	-200	4187,7998	-1	0	44991,0694	24,547	5,362	35,771	1534,15	254,82	97,969	24,548	1,37	0	0	0	0	0	0	0	8	24,84	22,47	136,5	19,734	4,54	5,124	3,908	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:40:30	N 14° 18,88804'	W 23° 56,06629'			ACQAUTO									0	710	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4187,6802	TL_EK80_18K	-300	-300	-1	-1	-1	-300	8,2	209	-1	-1	22,5	24,2	83,5	1011,5	0	19,564	1,3	213	12,6	342	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	164,86	1,11	0,03	0,04	-1	0	164,97	1,08	0,04	0,03	-1	-0,1	-0,6	114,2	1,6	0	-300	24,164	24,519	5,3575	35,7543	1533,2	24,1637	A525D135285831	50,2	36,57	14,3148	-23,9344	19,634	11,27	158,12	10,4	163,34	1,42	97,97	164,99	-100	-100	-200	4187,7002	-1	0	44991,0698	24,545	5,361	35,771	1534,14	255,387	98,186	24,548	1,37	0	0	0	0	0	0	0	8	24,84	22,465	128,5	19,614	4,417	4,979	3,774	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:41:00	N 14° 18,8007'	W 23° 56,03015'			ACQAUTO									0	730	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4187,6802	TL_EK80_18K	-300	-300	-1	-1	-1	-300	7,7	227	-1	-1	22,4	24,1	82,9	1011,5	0	19,35	7,3	236	16,3	2	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,47	0,82	-0,17	-0,18	-1	0	162,58	0,79	-0,16	-0,23	-1	-0,1	-0,6	113,7	1	0	-300	24,159	24,521	5,358	35,7562	1533,2	24,1665	A529D13A28573A	50,2	12,19	14,3133	-23,9338	19,363	11,28	157,85	11,1	161,01	1,41	102,01	162,56	-100	-100	-200	4187,7002	-1	0	44991,0701	24,548	5,362	35,772	1534,15	254,954	98,016	24,545	1,37	0	0	0	0	0	0	0	8	24,828	22,44	130,75	19,667	4,413	4,957	3,774	0,73	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:41:30	N 14° 18,71442'	W 23° 55,98879'			ACQAUTO									0	720	0	0	850	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4192,3599	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,6	216	-1	-1	22,4	24,2	82,8	1011,5	1	19,33	3,3	221	14,2	343	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,42	0,56	0,73	-0,15	-1	0	161,53	0,54	0,73	-0,15	-1	-0,1	-0,6	111,6	-0,4	0	-300	24,167	24,52	5,3578	35,7561	1533,2	24,1642	A526D1382858D8	50,2	16,76	14,3119	-23,9331	19,611	11,4	155,34	10,31	163,72	1,17	92,76	161,5	-100	-100	-200	4192,3999	-1	0	44991,0705	24,547	5,362	35,773	1534,15	254,456	97,826	24,546	1,37	0	0	0	0	0	0	0	8	24,828	22,445	127,5	19,8	4,54	5,14	3,868	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:42:00	N 14° 18,62777'	W 23° 55,95067'			ACQAUTO									0	730	0	0	860	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4192,8198	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,5	207	-1	-1	22,4	24,1	82,6	1011,6	0	19,292	2,1	259	11,2	347	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	164,88	0,46	0,05	0,24	-1	0	164,99	0,43	0,06	0,25	-1	-0,1	-0,6	111,9	1,7	0	-300	24,172	24,523	5,3584	35,7583	1533,2	24,1644	A52BD13E2859C8	49,95	42,67	14,3105	-23,9325	20,02	11,31	157,17	10,7	164,44	1,49	87,79	164,98	-100	-100	-200	4192,7998	-1	0	44991,0708	24,546	5,362	35,775	1534,15	254,077	97,681	24,547	1,36	0	0	0	0	0	0	0	8	24,828	22,42	145,75	19,8	4,498	5,112	3,85	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:42:30	N 14° 18,54025'	W 23° 55,91437'			ACQAUTO									0	710	0	0	860	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4192,8198	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,3	237	-1	-1	22,5	24,1	83,4	1011,5	0	19,544	3,5	262	12	350	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,05	0,47	-0,18	0,45	-1	0	161,16	0,44	-0,17	0,43	-1	-0,1	-0,7	115,7	0,1	0	-300	24,173	24,527	5,3589	35,7586	1533,2	24,1644	A532D1432859F7	50,2	47,24	14,309	-23,9319	19,909	11,31	157,77	10,7	161,1	1,4	98,46	161,1	-100	-100	-200	4192,7998	-1	0	44991,0712	24,551	5,363	35,775	1534,16	254,169	97,715	24,546	1,365	0	0	0	0	0	0	0	8	24,828	22,45	131,5	19,78	4,455	5,112	3,87	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:43:00	N 14° 18,45413'	W 23° 55,87354'			ACQAUTO									0	700	0	0	820	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	7,4	224	-1	-1	22,5	24,2	83,3	1011,5	0	19,525	7	232	15,9	356	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,39	1,04	-0,59	0	-1	0	162,51	1,02	-0,58	-0,04	-1	-0,1	-0,6	111,6	-0,4	0	-300	24,172	24,531	5,3596	35,7611	1533,2	24,1665	A538D14A2859C7	50,2	45,71	14,3076	-23,9312	19,763	11,37	155,72	9,9	162,46	1,16	99,15	162,46	-100	-100	-200	-1	-1	0	44991,0715	24,558	5,364	35,777	1534,1801	255,255	98,145	24,553	1,36	0	0	0	0	0	0	0	8	24,84	22,455	131,5	19,92	4,54	5,112	3,908	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:43:30	N 14° 18,3666'	W 23° 55,83652'			ACQAUTO									0	710	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,8	206	-1	-1	22,6	24,1	83,3	1011,5	0	19,623	2,7	285	10,8	353	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	164,33	2,37	0,1	-0,53	-1	0	164,44	2,35	0,11	-0,51	-1	-0,1	-0,6	113,2	1,7	0	-300	24,176	24,531	5,3596	35,7611	1533,2	24,1652	A538D14A285AA8	50,45	32	14,3061	-23,9306	19,485	11,38	157,71	10,6	165,52	1,39	102,93	164,44	-100	-100	-200	-1	-1	0	44991,0719	24,556	5,363	35,778	1534,1801	254,914	98,016	24,554	1,36	0	0	0	0	0	0	0	8	24,84	22,42	143,75	19,681	4,417	4,973	3,774	0,733	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:44:00	N 14° 18,27913'	W 23° 55,80017'			ACQAUTO									0	730	0	0	830	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4196,9102	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,7	214	-1	-1	22,6	24,2	83,2	1011,6	0	19,603	3,6	234	13,4	350	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,4	2,12	0,34	0,15	-1	0	161,51	2,09	0,35	0,18	-1	-0,1	-0,6	114,1	-0,2	0	-300	24,173	24,534	5,3602	35,7632	1533,2	24,1679	A53DD1502859F9	50,45	25,9	14,3047	-23,93	19,973	11,37	157,55	10,5	163,17	1,71	93,9	161,53	-100	-100	-200	4196,8999	-1	0	44991,0722	24,559	5,364	35,779	1534,1899	254,126	97,715	24,555	1,36	0	0	0	0	0	0	0	8	24,84	22,415	128	20,053	4,46	5,055	3,85	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:44:30	N 14° 18,19269'	W 23° 55,75958'			ACQAUTO									0	730	0	0	860	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4196,9102	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,1	251	-1	-1	22,5	24,1	83,2	1011,6	0	19,506	4,8	265	12	359	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,38	1,28	0,14	0,44	-1	0	162,48	1,26	0,14	0,45	-1	-0,1	-0,6	111,4	-0,2	0	-300	24,172	24,533	5,3603	35,7645	1533,2	24,169	A53CD1512859DF	50,45	28,95	14,3032	-23,9293	19,887	11,38	155,7	11,1	162,43	1,4	97,41	162,43	-100	-100	-200	4196,8999	-1	0	44991,0726	24,559	5,364	35,781	1534,1899	253,869	97,615	24,555	1,36	0	0	0	0	0	0	0	8	24,84	22,42	139,5	19,927	4,498	5,072	3,85	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:45:00	N 14° 18,10528'	W 23° 55,72217'			ACQAUTO									0	730	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4198,4399	TL_EK80_18K	-300	-300	-1	-1	-1	-300	5	218	-1	-1	22,5	24,2	83,5	1011,5	0	19,564	0,7	270	11	344	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	165,95	-0,49	-0,61	0,18	-1	0	166,06	-0,51	-0,6	0,16	-1	-0,1	-0,6	111,3	1,7	0	-300	24,171	24,531	5,3602	35,7652	1533,2	24,1699	A539D1502859A2	50,45	18,29	14,3018	-23,9287	19,608	11,29	157,78	10,41	168,16	1,52	96,3	165,96	-100	-100	-200	4198,3999	-1	0	44991,0728	24,558	5,364	35,781	1534,1899	254,036	97,681	24,555	1,355	0	0	0	0	0	0	0	8	24,828	22,425	131	19,92	4,536	5,112	3,924	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:45:30	N 14° 18,01669'	W 23° 55,68724'			ACQAUTO									0	710	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4201,1201	TL_EK80_18K	-300	-300	-1	-1	-1	-300	7	244	-1	-1	22,5	24,2	83,5	1011,4	0	19,564	6,6	261	13,6	6	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	160,76	0,86	-0,39	-0,05	-1	0	160,87	0,83	-0,37	-0,05	-1	-0,1	-0,6	113,2	-0,4	0	-300	24,167	24,531	5,3604	35,7667	1533,2	24,1721	A539D1522858DF	50,2	33,52	14,3003	-23,9281	19,213	11,36	158,48	10,5	161,54	1,69	105,88	160,99	-100	-100	-200	4201,1001	-1	0	44991,0731	24,557	5,364	35,783	1534,1899	253,687	97,543	24,553	1,36	0	0	0	0	0	0	0	8	24,828	22,42	137,25	19,794	4,54	5,07	3,856	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:46:00	N 14° 17,93074'	W 23° 55,64668'			ACQAUTO									0	700	0	0	830	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4201,54	TL_EK80_18K	-300	-300	-1	-1	-1	-300	6,3	224	-1	-1	22,5	24,2	82,9	1011,5	0	19,448	0,9	190	12,2	338	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,85	1,81	-0,56	0,24	-1	0	161,96	1,79	-0,54	0,23	-1	-0,1	-0,6	111,4	-0,6	0	-300	24,164	24,528	5,3603	35,7689	1533,2	24,1748	A533D15128583B	50,2	53,33	14,2988	-23,9274	19,447	11,34	155,73	10,2	163,05	1,48	106,97	161,93	-100	-100	-200	4201,5	-1	0	44991,0735	24,556	5,364	35,783	1534,1801	253,853	97,602	24,551	1,365	0	0	0	0	0	0	0	8	24,828	22,415	129	20,053	4,621	5,13	3,908	0,77	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:46:30	N 14° 17,84324'	W 23° 55,61021'			ACQAUTO									0	720	0	0	840	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4201,54	TL_EK80_18K	-300	-300	-1	-1	-1	-300	5	219	-1	-1	22,5	24,2	82,8	1011,5	0	19,428	3,1	215	12	358	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	165,54	2	-0,38	0,05	-1	0	165,65	1,98	-0,36	0,06	-1	-0,1	-0,6	110,8	1,7	0	-300	24,158	24,525	5,3602	35,7707	1533,2	24,1778	A52ED150285704	50,2	30,48	14,2974	-23,9268	19,404	11,29	158,22	10,5	166,66	1,43	94,42	165,57	-100	-100	-200	4201,5	-1	0	44991,0738	24,551	5,364	35,786	1534,1801	253,906	97,621	24,55	1,36	0,01	0	0	0	0	0	0,01	8	24,828	22,395	138,5	19,927	4,498	5,132	3,87	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:47:00	N 14° 17,75507'	W 23° 55,57657'			ACQAUTO									0	730	0	0	860	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4209,3901	TL_EK80_18K	-300	-300	-1	-1	-1	-300	7,1	227	-1	-1	22,4	24,2	82,6	1011,5	1	19,292	8,3	240	16,3	5	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	162,21	0,01	0,14	-0,03	-1	0	162,32	-0,01	0,15	-0,03	-1	-0,1	-0,6	114,2	0,9	0	-300	24,153	24,521	5,3601	35,7729	1533,2	24,181	A528D14F285602	50,21	35,05	14,2959	-23,9263	19,336	11,29	159,16	10,61	165,14	1,45	93,1	162,44	-100	-100	-200	4209,3999	-1	0	44991,0742	24,549	5,364	35,788	1534,17	254,15	97,706	24,545	1,355	0,01	0	0	0	0	0	0,01	8	24,828	22,395	132,5	19,8	4,455	4,945	3,766	0,745	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:47:30	N 14° 17,66915'	W 23° 55,53705'			ACQAUTO									0	740	0	0	850	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4209,3901	TL_EK80_18K	-300	-300	-1	-1	-1	-300	5,4	234	-1	-1	22,5	24,1	82,3	1011,6	0	19,331	3,8	239	13,2	354	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	161,72	1,56	-0,05	0,48	-1	0	161,83	1,54	-0,04	0,47	-1	-0,1	-0,6	110,2	-0,9	0	-300	24,137	24,513	5,3595	35,7747	1533,1	24,1871	A51BD1492852BD	50,21	56,38	14,2945	-23,9256	19,8	11,3	156,19	10,2	162,87	1,34	108,82	161,75	-100	-100	-200	4209,3999	-1	0	44991,0745	24,542	5,364	35,791	1534,16	254,022	97,66	24,547	1,37	0	0	0	0	0	0	0	8	24,828	22,395	141	19,8	4,498	5,092	3,87	0,731	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
2023-03-06T01:48:00	N 14° 17,58274'	W 23° 55,49833'			ACQAUTO									0	720	0	0	830	0	0	0	-1	0	-1	-1000	-1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	TL_EK80_18K	-300	-300	-1	-1	-1	-300	5,7	231	-1	-1	22,5	24,2	82,8	1011,6	0	19,428	4,2	265	14,3	355	-1	-300	-10000000	-1	-1	-10000000	-1	-1	-1	0	163,57	0,86	0,01	-0,29	-1	0	163,68	0,83	0,02	-0,3	-1	-0,1	-0,6	111,2	0,7	0	-300	24,101	24,506	5,3592	35,7774	1533	24,2	A511D146284B3B	50,21	57,9	14,293	-23,925	19,302	11,3	156,69	10,74	168,58	1,49	107,58	163,77	-100	-100	-200	-1	-1	0	44991,0749	24,536	5,363	35,791	1534,14	254,624	97,876	24,538	1,37	0	0	0	0	0	0	0	8	24,817	22,395	135,25	19,608	4,417	4,941	3,774	0,719	1	1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	-100	-200	-1000000000	-1000000000	-100	-1	unknow	-10000000	-1	-1	-1	-1	-1	-100	-100	-1	
