11/04/2017 17:30:11 08°45.94483 S  034°46.90963 W  54.21
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-11 17:36:30.000,60.4425764,28.6993375,31.8421491,1.9082002,21.7096491,21.5326147,37.4109745,1545.7614648,56453.7072245,24.0693059
2017-04-11 17:36:41.000,60.4543831,28.7089133,31.3324370,1.9194181,21.1999370,21.0270591,37.4118483,1545.7743241,56455.0907661,24.0645802
2017-04-11 17:36:52.000,60.4737090,28.7250229,31.5453113,1.9328563,21.4128113,21.2381975,37.4126093,1545.8132328,56456.9159266,24.0606618
2017-04-11 17:37:03.000,60.4814779,28.7336728,31.5061435,1.9298181,21.3736435,21.1993491,37.4112405,1545.8296609,56455.4611412,24.0565654
2017-04-11 17:37:14.000,60.4916433,28.7432125,31.5034763,1.9430225,21.3709763,21.1967036,37.4108357,1545.8496192,56455.3479404,24.0530509
2017-04-11 17:37:25.000,60.4966001,28.7467721,31.1482348,1.9417956,21.0157348,20.8443590,37.4116083,1545.8520678,56456.3916988,24.0509228
2017-04-11 17:37:36.000,60.4890525,28.7418435,31.2273516,1.9374136,21.0948516,20.9228307,37.4101876,1545.8413533,56454.3076330,24.0518446
2017-04-11 17:37:47.000,60.4917100,28.7415758,31.1727207,1.9415619,21.0402207,20.8686452,37.4122744,1545.8420555,56457.0573831,24.0532708
2017-04-11 17:37:58.000,60.4932576,28.7451353,30.7458037,1.9537731,20.6133037,20.4452096,37.4106847,1545.8408106,56454.9195303,24.0490603
2017-04-11 17:38:09.000,60.4673249,28.7429205,30.7971108,1.9614270,20.6646108,20.4960983,37.3942753,1545.8196656,56432.9459457,24.0376800
2017-04-11 17:38:20.000,60.4587216,28.7336849,30.9533303,1.9596742,20.8208303,20.6510439,37.3954828,1545.8037898,56434.2074053,24.0423511
2017-04-11 17:38:31.000,60.4443163,28.7285569,30.9518215,1.9591483,20.8193215,20.6495474,37.3894447,1545.7864254,56425.9197666,24.0395222
2017-04-11 17:38:42.000,60.4509746,28.7312455,30.9624640,1.9489821,20.8299640,20.6601031,37.3919818,1545.7950343,56429.4302264,24.0405746
2017-04-11 17:38:53.000,60.4469520,28.7322432,31.0316416,1.9711843,20.8991416,20.7287166,37.3883608,1545.7945263,56424.6716045,24.0378118
2017-04-11 17:39:04.000,60.4495050,28.7320120,30.8099706,1.9583304,20.6774706,20.5088533,37.3903974,1545.7924393,56427.2872875,24.0384754
2017-04-11 17:39:15.000,60.4535727,28.7351754,30.5553941,1.9844472,20.4228941,20.2563527,37.3908305,1545.7953812,56427.9018144,24.0366545
2017-04-11 17:39:26.000,60.4472634,28.7309596,30.0603738,2.0015662,19.9278738,19.7653692,37.3898903,1545.7770209,56426.2535583,24.0352487
2017-04-11 17:39:37.000,60.3873861,28.7065967,29.6672258,2.0054808,19.5347258,19.3754271,37.3673016,1545.6944143,56394.8560500,24.0247455
2017-04-11 17:39:48.000,60.3902305,28.7046632,29.5279526,2.0267482,19.3954526,19.2372897,37.3708577,1545.6916654,56399.4575075,24.0274736
2017-04-11 17:39:59.000,60.3739702,28.6967843,29.2860731,2.0360380,19.1535731,18.9973826,37.3657563,1545.6653263,56392.1971867,24.0252436
2017-04-11 17:40:10.000,60.3760562,28.6948269,29.2098177,2.0493009,19.0773177,18.9217490,37.3687814,1545.6630280,56396.1150038,24.0278492
2017-04-11 17:40:21.000,60.3832133,28.6991248,29.2134836,2.0630896,19.0809836,18.9253850,37.3704053,1545.6740155,56398.4758540,24.0276468
2017-04-11 17:40:32.000,60.3759391,28.6983284,28.9149259,2.0727885,18.7824259,18.6292620,37.3660336,1545.6626758,56392.4828184,24.0233514
2017-04-11 17:40:43.000,60.3837275,28.6982494,28.7571628,2.0885053,18.6246628,18.4727853,37.3715959,1545.6657029,56399.8368612,24.0268885
