09/04/2017 21:33:07 08°50.75848 S  034°43.69047 W 1143.4
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-09 21:41:29.000,60.2554440,28.6149500,45.7012183,0.2024297,35.5687183,35.2786681,37.3421041,1545.7412568,56363.7763532,24.1048772
2017-04-09 21:41:40.000,60.2804789,28.6644245,43.4153280,0.1973465,33.2828280,33.0114184,37.3214030,1545.7872591,56337.3959565,24.0630016
2017-04-09 21:41:51.000,60.2780424,28.6707004,40.9897498,0.1762544,30.8572498,30.6056200,37.3155112,1545.7536650,56328.8084018,24.0461213
2017-04-09 21:42:02.000,60.2235224,28.6550638,38.9153934,0.1543444,28.7828934,28.5481792,37.2902789,1545.6585771,56293.5714300,24.0235265
2017-04-09 21:42:13.000,60.0957747,28.6166433,36.9294267,0.1569152,26.7969267,26.5784074,37.2316162,1545.4807744,56212.7188937,23.9837781
2017-04-09 21:42:24.000,60.0780776,28.6133721,35.1516237,0.1603039,25.0191237,24.8151017,37.2223380,1545.4340155,56199.4497474,23.9703057
2017-04-09 21:42:35.000,59.9158703,28.5973955,33.6428637,0.1131535,23.5103637,23.3186451,37.1217145,1545.2682575,56063.7180019,23.8935187
2017-04-09 21:42:46.000,59.8057180,28.5592557,32.1177349,0.1118097,21.9852349,21.8059532,37.0748736,1545.1110706,55998.8184789,23.8645064
2017-04-09 21:42:57.000,59.7036423,28.5240465,30.6511046,0.1109917,20.5186046,20.3512828,37.0313242,1544.9645447,55938.4640942,23.8372274
2017-04-09 21:43:08.000,59.6785085,28.5334251,29.1135726,0.1285197,18.9810726,18.8262887,37.0068500,1544.9330951,55905.5324712,23.8091269
2017-04-09 21:43:19.000,59.6922450,28.5324254,29.1891415,0.0993648,19.0566415,18.9012415,37.0172356,1544.9431516,55919.4008115,23.8175948
2017-04-09 21:43:30.000,59.6832256,28.5270453,28.6490339,0.1076029,18.5165339,18.3655382,37.0152852,1544.9203872,55916.3342537,23.8156146
2017-04-09 21:43:41.000,59.6818054,28.5340674,28.7248948,0.1238456,18.5923948,18.4407805,37.0087786,1544.9299637,55907.9784540,23.8087039
2017-04-09 21:43:52.000,59.7014028,28.5369638,29.4614278,0.1157243,19.3289278,19.1713074,37.0200230,1544.9604673,55923.4385481,23.8193413
2017-04-09 21:44:03.000,59.7276832,28.5379939,30.4998578,0.1297467,20.3673578,20.2012693,37.0373167,1544.9984030,55947.0248160,23.8364399
2017-04-09 21:44:14.000,59.7435216,28.5404178,30.6276344,0.1350051,20.4951344,20.3280039,37.0464826,1545.0154398,55959.4338308,23.8430719
2017-04-09 21:44:25.000,59.7232652,28.5331706,30.7393511,0.1294546,20.6068511,20.4388096,37.0379177,1544.9926659,55947.7142798,23.8395226
2017-04-09 21:44:36.000,59.6950251,28.5350247,30.8917626,0.1207490,20.7592626,20.5899782,37.0166275,1544.9768070,55919.4043786,23.8235409
2017-04-09 21:44:47.000,59.7175224,28.5387513,31.5112862,0.1234366,21.3787862,21.2044499,37.0292910,1545.0086244,55936.7491076,23.8344690
2017-04-09 21:44:58.000,59.7196120,28.5425328,32.4217717,0.1260658,22.2892717,22.1075107,37.0275187,1545.0302552,55934.9223027,23.8357625
2017-04-09 21:45:09.000,59.8563536,28.5565641,33.8285948,0.1292793,23.6960948,23.5028617,37.1119385,1545.1731341,56048.9288978,23.9005877
2017-04-09 21:45:20.000,59.9653476,28.5917476,35.7342192,0.1550455,25.6017192,25.3929463,37.1601522,1545.3318120,56115.6785272,23.9332426
2017-04-09 21:45:31.000,60.0898033,28.6098827,37.7750146,0.1799353,27.6425146,27.4170998,37.2324809,1545.4813892,56213.9230718,23.9902966
2017-04-09 21:45:42.000,60.2322867,28.6497920,40.2746573,0.1913870,30.1421573,29.8963588,37.3001403,1545.6805356,56307.0635242,24.0385071
2017-04-09 21:45:53.000,60.2808804,28.6716300,43.0955905,0.2002679,32.9630905,32.6942883,37.3161152,1545.7917759,56330.5258748,24.0552484
2017-04-09 21:46:04.000,60.2868832,28.6660162,45.8485500,0.2134139,35.7160500,35.4247985,37.3238815,1545.8342801,56341.7804785,24.0747130
2017-04-09 21:46:15.000,60.2305967,28.5886540,48.6503988,0.2378947,38.5178988,38.2037991,37.3444890,1545.7368829,56367.0158998,24.1280448
2017-04-09 21:46:26.000,60.0894548,28.4174606,51.0950274,0.2939845,40.9625274,40.6284927,37.3797274,1545.4458301,56407.5375030,24.2221063
2017-04-09 21:46:37.000,59.7357125,28.1188015,53.8009441,0.4235751,43.6684441,43.3123436,37.3659312,1544.8278554,56377.3632405,24.3224242
2017-04-09 21:46:48.000,59.6123309,28.0302426,56.1045562,0.3754898,45.9720562,45.5971706,37.3481810,1544.6543007,56350.8756268,24.3481731
2017-04-09 21:46:59.000,59.4839665,27.9412678,59.0319180,0.4506851,48.8994180,48.5006608,37.3269456,1544.4860993,56320.0089972,24.3740410
2017-04-09 21:47:10.000,59.2606297,27.7401503,62.8034328,0.4450762,52.6709328,52.2414202,37.3270563,1544.1069050,56313.3644790,24.4563740
2017-04-09 21:47:21.000,59.1616308,27.6580529,65.1565024,0.4526132,55.0240024,54.5753014,37.3212169,1543.9587908,56303.1850904,24.4889437
2017-04-09 21:47:32.000,59.0782117,27.6071062,66.9002543,0.4900648,56.7677543,56.3048336,37.3017923,1543.8546661,56275.9117072,24.4984409
2017-04-09 21:47:43.000,58.6964057,27.3065295,68.6684388,0.4529054,58.5359388,58.0585992,37.2681568,1543.1791862,56219.6644304,24.5786578
2017-04-09 21:47:54.000,58.6096167,27.2072555,70.3312358,0.4055796,60.1987358,59.7078367,37.2848082,1543.0023811,56238.6739914,24.6305371
2017-04-09 21:48:05.000,58.5753650,27.1704151,71.1554662,0.4072740,61.0229662,60.5253458,37.2894570,1542.9384630,56243.7830136,24.6495047
2017-04-09 21:48:16.000,58.5677183,27.1615881,71.4025966,0.3880516,61.2700966,60.7704609,37.2909581,1542.9243814,56245.5459919,24.6545522
2017-04-09 21:48:27.000,58.6013863,27.1915446,71.3720765,0.4083257,61.2395765,60.7401897,37.2911561,1542.9913662,56246.9722953,24.6448649
2017-04-09 21:48:38.000,58.6822020,27.2517450,70.8255176,0.4059302,60.6930176,60.1980878,37.3011488,1543.1278313,56262.4481466,24.6305337
2017-04-09 21:48:49.000,58.8257349,27.3842954,70.0707730,0.4285414,59.9382730,59.4494979,37.2982250,1543.4085039,56263.4930956,24.5820178
2017-04-09 21:49:00.000,58.9971734,27.5084621,69.1537494,0.4248605,59.0212494,58.5399523,37.3219487,1543.6949014,56299.7603618,24.5554927
2017-04-09 21:49:11.000,59.1319594,27.6273825,68.4382949,0.3914404,58.3057949,57.8303320,37.3234822,1543.9484790,56306.3381333,24.5147138
2017-04-09 21:49:22.000,59.1274546,27.6303052,68.0877768,0.4234582,57.9552768,57.4826723,37.3180473,1543.9432978,56299.0559349,24.5081659
2017-04-09 21:49:33.000,59.1109849,27.6190080,68.0057518,0.4083257,57.8732518,57.4013162,37.3153353,1543.9140069,56294.9401693,24.5094706
2017-04-09 21:49:44.000,59.0795876,27.5955046,68.0279303,0.4454852,57.8954303,57.4233138,37.3116736,1543.8583843,56289.1037633,24.5144973
2017-04-09 21:49:55.000,58.9296347,27.4750780,67.9040067,0.4543076,57.7715067,57.3004008,37.3007189,1543.5770768,56269.5486306,24.5450527
2017-04-09 21:50:06.000,58.8313280,27.3926087,67.9194019,0.4373054,57.7869019,57.3156704,37.2962659,1543.3887916,56260.2984067,24.5686395
2017-04-09 21:50:17.000,58.8511208,27.4069926,67.9325179,0.4118897,57.8000179,57.3286795,37.2989361,1543.4239400,56264.4440206,24.5660235
2017-04-09 21:50:28.000,59.0623099,27.5669579,67.6700034,0.4245684,57.5375034,57.0683057,37.3222378,1543.8002165,56301.8904231,24.5302605
2017-04-09 21:50:39.000,59.0955154,27.5989432,67.7100654,0.4103122,57.5775654,57.1080410,37.3203998,1543.8699131,56300.7562867,24.5185874
2017-04-09 21:50:50.000,59.1023495,27.6148777,67.5731613,0.4176740,57.4406613,56.9722533,37.3126053,1543.8946795,56290.9452587,24.5069177
2017-04-09 21:51:01.000,59.0388059,27.5723389,67.4604835,0.4221144,57.3279835,56.8604944,37.3012223,1543.7863547,56273.9715470,24.5117756
2017-04-09 21:51:12.000,58.8749654,27.4361045,67.2036531,0.4143437,57.0711531,56.6057583,37.2929655,1543.4702551,56257.3343780,24.5489252
2017-04-09 21:51:23.000,58.8681073,27.4211967,66.9859893,0.4281324,56.8534893,56.3898695,37.3000431,1543.4408713,56266.0900436,24.5581850
2017-04-09 21:51:34.000,58.8070522,27.3784360,66.9089201,0.4258537,56.7764201,56.3134287,37.2905288,1543.3340682,56251.6452854,24.5646108
2017-04-09 21:51:45.000,58.8826157,27.4344617,66.7513986,0.4189594,56.6188986,56.1571918,37.2998993,1543.4663442,56266.3315309,24.5527517
2017-04-09 21:51:56.000,58.7923580,27.3608144,66.6188605,0.4149864,56.4863605,56.0257345,37.2941871,1543.2937203,56255.7009451,24.5718615
2017-04-09 21:52:07.000,58.9000856,27.4243748,66.4925235,0.4218223,56.3600235,55.9004277,37.3205583,1543.4614294,56293.3888158,24.5704977
2017-04-09 21:52:18.000,59.1413273,27.6277218,66.3785477,0.3827348,56.2460477,55.7873813,37.3305466,1543.9220619,56314.9108797,24.5111239
2017-04-09 21:52:29.000,59.2329059,27.6984744,66.1663436,0.3699393,56.0338436,55.5769077,37.3394679,1544.0845504,56329.6284245,24.4937572
2017-04-09 21:52:40.000,59.3139854,27.7548871,65.9731671,0.3398495,55.8406671,55.3853064,37.3522979,1544.2195123,56348.9946458,24.4840859
2017-04-09 21:52:51.000,59.3563057,27.7981731,66.0051760,0.3486719,55.8726760,55.4170543,37.3479098,1544.3108856,56344.9441210,24.4667002
2017-04-09 21:53:02.000,59.2916475,27.7458416,66.0153139,0.3691213,55.8828139,55.4271096,37.3435916,1544.1910333,56337.0200471,24.4806787
2017-04-09 21:53:13.000,59.2757817,27.7334873,66.0501939,0.3727438,55.9176939,55.4617052,37.3421311,1544.1627913,56334.5756787,24.4837822
2017-04-09 21:53:24.000,59.1946877,27.6743214,66.1072365,0.3702314,55.9747365,55.5182825,37.3315100,1544.0217013,56317.9907326,24.4954281
2017-04-09 21:53:35.000,59.1636942,27.6566950,66.2430141,0.3845460,56.1105141,55.6529530,37.3234278,1543.9764092,56306.5385697,24.4956956
2017-04-09 21:53:46.000,59.0791207,27.5556208,66.2245424,0.4224650,56.0920424,55.6346319,37.3437615,1543.7735497,56329.5428799,24.5440036
2017-04-09 21:53:57.000,58.8176905,27.3445603,66.1145934,0.4363706,55.9820934,55.5255795,37.3255263,1543.2822005,56296.6638466,24.5986086
2017-04-09 21:54:08.000,58.8243163,27.4126240,66.1400325,0.4238088,56.0075325,55.5508111,37.2758049,1543.3817978,56233.0351819,24.5390992
2017-04-09 21:54:19.000,58.7376617,27.3162506,66.1021086,0.4205369,55.9696086,55.5131965,37.2907937,1543.1818126,56249.1763572,24.5815859
2017-04-09 21:54:30.000,58.6669887,27.3052161,66.1017328,0.4167392,55.9692328,55.5128238,37.2489170,1543.1126415,56192.8388494,24.5536123
2017-04-09 21:54:41.000,58.7809363,27.3361955,66.0181651,0.3900965,55.8856651,55.4299375,37.3058949,1543.2410360,56270.0899087,24.5861232
2017-04-09 21:54:52.000,58.8450396,27.3698229,65.8550460,0.4266133,55.7225460,55.2681486,37.3249857,1543.3336921,56296.8409338,24.5888728
2017-04-09 21:55:03.000,59.0470166,27.5184642,65.7548698,0.3861819,55.6223698,55.1687893,37.3506688,1543.6904231,56337.0540471,24.5593391
2017-04-09 21:55:14.000,59.1574624,27.6495008,65.6055045,0.3640966,55.4730045,55.0206420,37.3249237,1543.9513384,56307.9713259,24.4964550
2017-04-09 21:55:25.000,59.2272879,27.6963465,65.4353618,0.3708741,55.3028618,54.8518868,37.3373924,1544.0653464,56326.4628600,24.4897691
2017-04-09 21:55:36.000,59.2401293,27.7006978,65.3160579,0.3603573,55.1835579,54.7335557,37.3431106,1544.0790174,56334.2226765,24.4921394
2017-04-09 21:55:47.000,59.3624595,27.8030108,65.1811661,0.3382135,55.0486661,54.5997639,37.3486931,1544.3085111,56345.8435289,24.4621809
2017-04-09 21:55:58.000,59.3396784,27.7795672,65.0914983,0.3618180,54.9589983,54.5108274,37.3511924,1544.2579591,56348.1691249,24.4713827
2017-04-09 21:56:09.000,59.2789550,27.7434910,65.0804552,0.3303259,54.9479552,54.4998743,37.3367232,1544.1628377,56327.3629205,24.4722844
2017-04-09 21:56:20.000,59.2335563,27.7077083,65.0854630,0.3624022,54.9529630,54.5048413,37.3329099,1544.0798292,56320.8006102,24.4811730
2017-04-09 21:56:31.000,59.2028429,27.6812390,65.0312152,0.3712247,54.8987152,54.4510359,37.3321462,1544.0195745,56318.6700454,24.4890435
2017-04-09 21:56:42.000,59.1962131,27.6708361,65.1816328,0.3662000,55.0491328,54.6002269,37.3356700,1544.0028222,56323.0091267,24.4957491
2017-04-09 21:56:53.000,59.1741681,27.6595360,65.2612239,0.3811572,55.1287239,54.6791690,37.3289408,1543.9720207,56313.5985316,24.4947229
2017-04-09 21:57:04.000,59.0911364,27.5973309,65.3276459,0.3984516,55.1951459,54.7450493,37.3193147,1543.8251029,56298.2359766,24.5081180
2017-04-09 21:57:15.000,59.0680897,27.5773518,65.4845895,0.3927842,55.3520895,54.9007131,37.3187586,1543.7828293,56296.7460998,24.5149035
2017-04-09 21:57:26.000,59.0784749,27.5845420,65.4883477,0.3972246,55.3558477,54.9044406,37.3204329,1543.8006224,56299.2751342,24.5138297
2017-04-09 21:57:37.000,59.0643052,27.5755440,65.5765344,0.3980426,55.4440344,54.9919082,37.3174701,1543.7789982,56294.9917684,24.5149168
2017-04-09 21:57:48.000,59.1294924,27.6156692,65.6017352,0.3722764,55.4692352,55.0169035,37.3319671,1543.8837865,56315.9861103,24.5128197
2017-04-09 21:57:59.000,59.2085783,27.6804286,65.5416555,0.3884606,55.4091555,54.9573137,37.3367195,1544.0312161,56324.9554075,24.4949341
2017-04-09 21:58:10.000,59.2413224,27.7047454,65.5169828,0.3446989,55.3844828,54.9328422,37.3406692,1544.0887604,56331.2158794,24.4898318
2017-04-09 21:58:21.000,59.2314516,27.7030285,65.6218150,0.3702314,55.4893150,55.0368195,37.3349721,1544.0806938,56323.5862331,24.4865518
2017-04-09 21:58:32.000,59.2518875,27.7094789,65.6240311,0.3708157,55.4915311,55.0390176,37.3443881,1544.1049644,56336.4187725,24.4915375
2017-04-09 21:58:43.000,59.2102154,27.6876748,65.7336936,0.3768337,55.6011936,55.1477858,37.3320466,1544.0455255,56319.0977744,24.4898601
2017-04-09 21:58:54.000,59.2036034,27.6740235,65.8724337,0.3590135,55.7399337,55.2853945,37.3381777,1544.0241559,56326.7780244,24.4995446
2017-04-09 21:59:05.000,59.1792538,27.6715093,66.0230844,0.3956471,55.8905844,55.4348167,37.3227766,1544.0048094,56306.1841455,24.4894123
2017-04-09 21:59:16.000,59.1399008,27.6305969,66.0718880,0.3816247,55.9393880,55.4832224,37.3273314,1543.9198651,56310.6079688,24.5064508
2017-04-09 21:59:27.000,59.1141794,27.6094328,66.2326575,0.4033010,56.1001575,55.6426809,37.3258168,1543.8740577,56307.7898203,24.5129235
2017-04-09 21:59:38.000,59.0253792,27.5440366,66.1588206,0.4084426,56.0263206,55.5694460,37.3146381,1543.7158326,56290.1776189,24.5255690
2017-04-09 21:59:49.000,58.9719544,27.5138134,66.3372134,0.4058134,56.2047134,55.7463841,37.3005358,1543.6367057,56270.2060130,24.5255783
2017-04-09 22:00:00.000,59.0293744,27.5397816,66.3051211,0.4049370,56.1726211,55.7145535,37.3208452,1543.7154235,56298.3510321,24.5322602
2017-04-09 22:00:11.000,59.0327332,27.5506338,66.3485538,0.4148111,56.2160538,55.7576320,37.3145639,1543.7335999,56290.4265870,24.5241684
2017-04-09 22:00:22.000,59.0521957,27.5699843,66.3663395,0.4241594,56.2338395,55.7752727,37.3130105,1543.7752178,56289.1472862,24.5167499
2017-04-09 22:00:33.000,59.0280821,27.5465327,66.4138972,0.3998538,56.2813972,55.8224425,37.3144950,1543.7255172,56290.1958695,24.5257357
2017-04-09 22:00:44.000,59.1015496,27.5951893,66.5256155,0.4139347,56.3931155,55.9332499,37.3280789,1543.8497996,56310.3515883,24.5205389
2017-04-09 22:00:55.000,59.0919589,27.5956295,66.5570673,0.3850134,56.4245673,55.9644452,37.3208708,1543.8436639,56300.7627840,24.5150997
2017-04-09 22:01:06.000,58.9790468,27.5255928,66.6764555,0.4295346,56.5439555,56.0828598,37.2960915,1543.6638875,56264.8944845,24.5198338
2017-04-09 22:01:17.000,58.9789462,27.5083374,66.7355728,0.4037100,56.6030728,56.1414951,37.3097824,1543.6410381,56282.4944803,24.5360343
2017-04-09 22:01:28.000,58.9536517,27.4914320,66.8665512,0.4191931,56.7340512,56.2714054,37.3051597,1543.6007325,56275.6967005,24.5386290
2017-04-09 22:01:39.000,58.8737933,27.4308798,66.9181090,0.4092021,56.7856090,56.3225428,37.2963937,1543.4574442,56261.5792584,24.5519903
2017-04-09 22:01:50.000,58.8464877,27.3966562,66.8993088,0.4073909,56.7668088,56.3038958,37.3042136,1543.3891013,56270.6356489,24.5689498
2017-04-09 22:02:01.000,58.7750265,27.3415529,66.8349413,0.4230493,56.7024413,56.2400532,37.2971072,1543.2574171,56258.9216698,24.5812507
2017-04-09 22:02:12.000,58.7591238,27.3277846,66.8619982,0.4065145,56.7294982,56.2668895,37.2967146,1543.2266761,56257.8607325,24.5855473
2017-04-09 22:02:23.000,58.7672451,27.3326143,66.7142080,0.4330402,56.5817080,56.1203044,37.2987204,1543.2371187,56260.6673641,24.5848567
2017-04-09 22:02:34.000,58.7931273,27.3498179,66.6553020,0.4291256,56.5228020,56.0618788,37.3035284,1543.2796845,56267.7452007,24.5826334
2017-04-09 22:02:45.000,58.7730974,27.3438381,66.6531578,0.4216470,56.5206578,56.0597521,37.2939524,1543.2561168,56254.7248444,24.5773532
2017-04-09 22:02:56.000,58.8223880,27.3765344,66.5868927,0.4293594,56.4543927,55.9940274,37.3031436,1543.3377981,56268.2696472,24.5733585
2017-04-09 22:03:07.000,58.8136120,27.3809361,66.5676298,0.3985100,56.4351298,55.9749215,37.2933383,1543.3368917,56255.3504748,24.5644552
2017-04-09 22:03:18.000,59.0245391,27.5467705,66.4763401,0.4330402,56.3438401,55.8843763,37.3117540,1543.7241891,56286.5735166,24.5238600
2017-04-09 22:03:29.000,59.0743797,27.5568632,66.2779793,0.4010224,56.1454793,55.6876330,37.3393645,1543.7725448,56323.7482027,24.5405136
2017-04-09 22:03:40.000,59.1197733,27.6187699,66.1598659,0.3706404,56.0273659,55.5704828,37.3223801,1543.8898884,56303.5536909,24.5069684
2017-04-09 22:03:51.000,59.1907625,27.6736243,66.0173158,0.3597146,55.8848158,55.4290951,37.3292962,1544.0163002,56314.9696493,24.4936050
2017-04-09 22:04:02.000,59.2313662,27.6975028,65.8930369,0.3782943,55.7605369,55.3058298,37.3392319,1544.0775532,56329.1582135,24.4927305
2017-04-09 22:04:13.000,59.2256879,27.6926690,65.7926865,0.3689460,55.6601865,55.2062977,37.3390721,1544.0650065,56328.7039016,24.4937662
2017-04-09 22:04:24.000,59.2226094,27.6951842,65.7829439,0.3620517,55.6504439,55.1966345,37.3348755,1544.0659587,56323.2025372,24.4897393
2017-04-09 22:04:35.000,59.2119453,27.6882409,65.8435240,0.3724516,55.7110240,55.2567206,37.3327933,1544.0494169,56320.1638714,24.4907061
2017-04-09 22:04:46.000,59.1978885,27.6754653,65.8273119,0.3809820,55.6948119,55.2406407,37.3329678,1544.0210669,56319.8652501,24.4949554
2017-04-09 22:04:57.000,59.0347471,27.5796236,66.0202899,0.3964651,55.8877899,55.4320450,37.2929674,1543.7695401,56262.6411629,24.4970220
2017-04-09 22:05:08.000,58.8880060,27.4425872,66.1641760,0.4119482,56.0316760,55.5747578,37.2974486,1543.4719736,56263.1383961,24.5457472
2017-04-09 22:05:19.000,58.9084900,27.4324276,66.1984638,0.3993280,56.0659638,55.6087660,37.3202274,1543.4740821,56293.1460669,24.5663674
2017-04-09 22:05:30.000,58.9637488,27.5015674,66.1845801,0.3969325,56.0520801,55.5949955,37.3044990,1543.6111071,56274.9358245,24.5319091
2017-04-09 22:05:41.000,59.0728721,27.6007637,66.0748131,0.4068066,55.9423131,55.4861236,37.3033019,1543.8283129,56277.3195411,24.4981260
2017-04-09 22:05:52.000,58.9754615,27.4866291,65.9696373,0.3832022,55.8371373,55.3818055,37.3248828,1543.5958802,56301.4459533,24.5512221
2017-04-09 22:06:03.000,59.1655132,27.6491673,65.8354263,0.3989774,55.7029263,55.2486889,37.3308588,1543.9607581,56315.9757759,24.5020168
2017-04-09 22:06:14.000,59.1782247,27.6615314,65.8185991,0.3955302,55.6860991,55.2319989,37.3300655,1543.9870080,56315.4165072,24.4972976
2017-04-09 22:06:25.000,59.1721928,27.6541340,65.7844930,0.4144021,55.6519930,55.1981709,37.3316761,1543.9717645,56317.2484518,24.5007881
2017-04-09 22:06:36.000,59.1731356,27.6558552,65.7381393,0.3705236,55.6056393,55.1521952,37.3309900,1543.9740682,56316.3837078,24.4995095
