10/04/2017 21:43:59 09°12.33534 S  034°45.79749 W 1709.5
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-10 21:57:09.000,60.0594449,28.4035527,58.7531123,0.2916474,48.6206123,48.2241286,37.3672253,1545.5315299,56393.4290278,24.2500081
2017-04-10 21:57:20.000,59.9249048,28.2970160,61.9153256,0.3048518,51.7828256,51.3605552,37.3557525,1545.3417296,56374.8133333,24.2903068
2017-04-10 21:57:31.000,59.5511026,27.9880735,65.5013773,0.3424787,55.3688773,54.9173640,37.3353370,1544.7065365,56335.8891799,24.3925468
2017-04-10 21:57:42.000,59.2238733,27.7467246,69.1460811,0.4135257,59.0135811,58.5323465,37.2936535,1544.1927834,56271.7214450,24.4561547
2017-04-10 21:57:53.000,58.8516389,27.3923835,72.9569911,0.4384155,62.8244911,62.3121799,37.3093980,1543.4869646,56279.9531468,24.6001388
2017-04-10 21:58:04.000,58.2092327,26.8896480,76.9755617,0.4186673,66.8430617,66.2979805,37.2490761,1542.3598922,56181.5140134,24.7346186
2017-04-10 21:58:15.000,57.5629489,26.3333268,80.8139886,0.4826446,70.6814886,70.1051064,37.2272484,1541.1301746,56133.4247166,24.9124908
2017-04-10 21:58:26.000,57.2118611,26.0036077,84.9209160,0.6602037,74.7884160,74.1785433,37.2364017,1540.4458231,56135.7991692,25.0413503
2017-04-10 21:58:37.000,56.6026964,25.4884774,89.1247066,0.9421714,78.9922066,78.3480535,37.2057632,1539.2764165,56079.4794258,25.1976384
2017-04-10 21:58:48.000,56.3952393,25.2983532,93.5034821,1.7891263,83.3709821,82.6911216,37.2060293,1538.9000611,56075.6893635,25.2756945
2017-04-10 21:58:59.000,56.2358962,25.0876321,98.2371094,1.5089698,88.1046094,87.3861479,37.2589809,1538.5347931,56141.9273688,25.4012059
2017-04-10 21:59:10.000,56.2325423,25.0807156,103.0153871,1.4110465,92.8828871,92.1254604,37.2605829,1538.6001366,56145.9839116,25.4250609
2017-04-10 21:59:21.000,56.0593649,24.9429696,107.5551708,1.1147058,97.4226708,96.6282239,37.2430855,1538.3276877,56120.4958831,25.4737371
2017-04-10 21:59:32.000,55.4708597,24.4700327,112.6163806,0.6682666,102.4838806,101.6481613,37.1898514,1537.2128747,56038.0983088,25.5997418
2017-04-10 21:59:43.000,54.8128843,24.0064406,117.5464435,0.5419478,107.4139435,106.5380213,37.0739119,1536.0347912,55873.1889262,25.6731441
2017-04-10 21:59:54.000,54.6633430,23.8606347,121.2784174,0.4801907,111.1459174,110.2395623,37.0800046,1535.7438112,55879.3832780,25.7374971
2017-04-10 22:00:05.000,54.2491058,23.6019779,124.4076220,0.3362270,114.2751220,113.3432493,36.9773388,1535.0418264,55737.4186714,25.7502475
2017-04-10 22:00:16.000,53.8490898,23.2655743,127.3086260,0.2901283,117.1761260,116.2205967,36.9495820,1534.2171487,55694.0977615,25.8411422
2017-04-10 22:00:27.000,53.7448382,23.1751718,130.0417119,0.3314945,119.9092119,118.9313952,36.9438130,1534.0286710,55685.7205037,25.8751194
2017-04-10 22:00:38.000,53.4453556,22.9500112,132.6134974,0.2488205,122.4809974,121.4822087,36.8996650,1533.4532039,55623.2730208,25.9186215
2017-04-10 22:00:49.000,53.2905809,22.8431496,135.1070981,0.2408161,124.9745981,123.9554751,36.8681973,1533.1885321,55580.2563865,25.9366364
2017-04-10 22:01:00.000,52.9168303,22.5891524,137.7513230,0.2137645,127.6188230,126.5781372,36.7892225,1532.4964569,55471.1195149,25.9617391
2017-04-10 22:01:11.000,52.5697425,22.3099903,140.2882776,0.1646275,130.1557776,129.0944039,36.7514756,1531.7779052,55417.0240288,26.0243549
2017-04-10 22:01:22.000,52.2260160,22.0306223,141.5541062,0.1445871,131.4216062,130.3499101,36.7162294,1531.0345644,55366.1113733,26.0828022
2017-04-10 22:01:33.000,52.2267435,22.0185297,141.7582297,0.1523579,131.6257297,130.5523691,36.7269950,1531.0183054,55380.4427378,26.0953027
2017-04-10 22:01:44.000,52.2501276,22.0419695,141.3457579,0.1610050,131.2132579,130.1432608,36.7257675,1531.0711844,55378.9486651,26.0859217
2017-04-10 22:01:55.000,52.3540370,22.1060089,140.8673474,0.1781241,130.7348474,129.6687516,36.7538256,1531.2609012,55417.2376183,26.0869389
2017-04-10 22:02:06.000,52.4364309,22.2371016,140.3437521,0.1752612,130.2112521,129.1494260,36.7080387,1531.5422356,55357.7337257,26.0124708
2017-04-10 22:02:17.000,52.6474632,22.2325660,139.6792190,0.2161015,129.5467190,128.4903119,36.8786095,1531.7071499,55585.6066953,26.1404605
2017-04-10 22:02:28.000,52.8468071,22.4712680,139.0505260,0.1868881,128.9180260,127.8667457,36.8334067,1532.2636105,55528.7795328,26.0348916
2017-04-10 22:02:39.000,52.8790325,22.5146814,138.5899409,0.2316431,128.4574409,127.4099165,36.8221629,1532.3552890,55514.2719831,26.0118568
2017-04-10 22:02:50.000,52.9582906,22.5764364,138.0092178,0.2167442,127.8767178,126.8339290,36.8323513,1532.5154766,55528.7186146,25.9992649
2017-04-10 22:03:01.000,53.1462868,22.6987499,137.0440398,0.2138813,126.9115398,125.8766217,36.8765949,1532.8614067,55589.6681929,25.9932963
2017-04-10 22:03:12.000,53.2818433,22.8080351,135.8079730,0.2308251,125.6754730,124.6506346,36.8907269,1533.1354207,55610.0428803,25.9669677
2017-04-10 22:03:23.000,53.3464709,22.8619037,134.8171218,0.2361419,124.6846218,123.6678634,36.8960754,1533.2620107,55617.7693085,25.9510814
2017-04-10 22:03:34.000,53.3708758,22.8824345,134.1939872,0.2720744,124.0614872,123.0498102,36.8980162,1533.3059893,55620.4736465,25.9438878
2017-04-10 22:03:45.000,53.3702360,22.8830049,134.0222250,0.2481778,123.8897250,122.8794487,36.8970969,1533.3035615,55619.1754638,25.9422832
2017-04-10 22:03:56.000,53.3680820,22.8798459,133.8801796,0.2527936,123.7476796,122.7385616,36.8981289,1533.2942758,55620.4281121,25.9433737
2017-04-10 22:04:07.000,53.3714633,22.8846942,133.7205152,0.2291307,123.5880152,122.5801992,36.8967351,1533.3024191,55618.5843016,25.9402153
2017-04-10 22:04:18.000,53.3794351,22.8899049,133.6003813,0.2417509,123.4678813,122.4610450,36.8985993,1533.3157133,55621.1230541,25.9395937
2017-04-10 22:04:29.000,53.3873750,22.8908045,133.2823089,0.2380116,123.1498089,122.1455664,36.9041385,1533.3187518,55628.4004512,25.9421626
2017-04-10 22:04:40.000,53.4450772,22.9359798,131.9556442,0.2511576,121.8231442,120.8297201,36.9114895,1533.4194981,55638.5018909,25.9288488
2017-04-10 22:04:51.000,53.5410781,22.9966063,130.2828292,0.2738856,120.1503292,119.1705464,36.9357179,1533.5719866,55671.3315594,25.9223173
2017-04-10 22:05:02.000,53.7605378,23.1793368,129.8771918,0.3185237,119.7446918,118.7682168,36.9525373,1534.0459693,55697.3961583,25.8798039
2017-04-10 22:05:13.000,53.7750198,23.1982373,129.3047282,0.2935170,119.1722282,118.2004214,36.9480793,1534.0792072,55691.5710636,25.8684044
2017-04-10 22:05:24.000,53.7804836,23.2006677,129.1615341,0.3097013,119.0290341,118.0583950,36.9503200,1534.0853914,55694.5520381,25.8687725
2017-04-10 22:05:35.000,53.7918487,23.2076675,129.0568782,0.2879081,118.9243782,117.9545925,36.9532802,1534.1045300,55698.6098786,25.8685097
2017-04-10 22:05:46.000,53.8255913,23.2301491,128.8256189,0.2960878,118.6931189,117.7252191,36.9606088,1534.1653459,55708.7793742,25.8664625
2017-04-10 22:05:57.000,53.8439134,23.2453691,128.0814312,0.3312023,117.9489312,116.9870999,36.9622687,1534.1930570,55710.9805097,25.8600379
2017-04-10 22:06:08.000,53.8728242,23.2652599,127.2649218,0.3063709,117.1324218,116.1772489,36.9682234,1534.2359929,55718.9914756,25.8551823
2017-04-10 22:06:19.000,53.9144221,23.2941361,127.1151601,0.3452248,116.9826601,116.0287084,36.9762107,1534.3148806,55730.2243001,25.8520920
2017-04-10 22:06:30.000,53.9860655,23.3460941,127.0203579,0.3846044,116.8878579,115.9346793,36.9880148,1534.4567874,55747.0940838,25.8453195
2017-04-10 22:06:41.000,54.1453034,23.4465073,126.8048016,0.4036516,116.6723016,115.7208808,37.0267624,1534.7473148,55801.0149340,25.8441080
2017-04-10 22:06:52.000,54.3338571,23.6048619,126.7624469,0.4311122,116.6299469,115.6788715,37.0392702,1535.1559332,55821.3359141,25.8064676
2017-04-10 22:07:03.000,54.4859157,23.6953930,126.6440053,0.4671031,116.5115053,115.5613957,37.0803421,1535.4241053,55878.2906310,25.8101574
2017-04-10 22:07:14.000,54.5236304,23.7526951,126.5526839,0.4840468,116.4201839,115.4708190,37.0613752,1535.5442916,55854.2760478,25.7783157
2017-04-10 22:07:25.000,54.5401625,23.7644043,126.3896179,0.4543660,116.2571179,115.3090828,37.0643172,1535.5738289,55858.4142593,25.7763506
2017-04-10 22:07:36.000,54.5453152,23.7707546,126.2164595,0.5141366,116.0839595,115.1373364,37.0630184,1535.5852746,55856.7528406,25.7727267
2017-04-10 22:07:47.000,54.5602403,23.7798753,126.1085039,0.4836379,115.9760039,115.0302611,37.0668710,1535.6102894,55862.0713346,25.7724594
2017-04-10 22:07:58.000,54.5714941,23.7871616,126.0288432,0.4980693,115.8963432,114.9512500,37.0694323,1535.6298167,55865.6333825,25.7718824
2017-04-10 22:08:09.000,54.5887276,23.7982875,125.8381099,0.4474717,115.7056099,114.7620721,37.0734030,1535.6585343,55871.1212010,25.7707485
2017-04-10 22:08:20.000,54.6026379,23.8092429,125.7677900,0.4819435,115.6352900,114.6923257,37.0749275,1535.6861738,55873.3921840,25.7683293
2017-04-10 22:08:31.000,54.6016633,23.8148075,125.7391300,0.4633053,115.6066300,114.6638993,37.0695420,1535.6936243,55866.3189883,25.7624637
2017-04-10 22:08:42.000,54.6062785,23.8149967,125.5887653,0.4894221,115.4562653,114.5147608,37.0729696,1535.6953056,55870.8344627,25.7643569
2017-04-10 22:08:53.000,54.6110785,23.8198162,125.4719148,0.5208557,115.3394148,114.3988632,37.0726590,1535.7049537,55870.4836120,25.7621790
2017-04-10 22:09:04.000,54.6122450,23.8208903,125.3379278,0.5174085,115.2054278,114.2659688,37.0727007,1535.7054171,55870.5043660,25.7613131
2017-04-10 22:09:15.000,54.6201653,23.8233948,125.0815336,0.4872019,114.9490336,114.0116655,37.0767607,1535.7117475,55875.8726856,25.7625373
2017-04-10 22:09:26.000,54.6343913,23.8353955,124.9515708,0.4821772,114.8190708,113.8827624,37.0776715,1535.7402896,55877.3234391,25.7590820
2017-04-10 22:09:37.000,54.6193084,23.8240627,124.7888338,0.5140782,114.6563338,113.7213525,37.0756466,1535.7072892,55874.2669339,25.7602341
2017-04-10 22:09:48.000,54.6180026,23.8244356,124.6844800,0.4997637,114.5519800,113.6178496,37.0743710,1535.7050778,55872.5240897,25.7587072
2017-04-10 22:09:59.000,54.6165500,23.8230831,124.5413985,0.5093456,114.4088985,113.4759349,37.0744375,1535.6994037,55872.5146055,25.7585459
2017-04-10 22:10:10.000,54.6191169,23.8226935,124.4291740,0.4802491,114.2966740,113.3646256,37.0767667,1535.6990941,55875.5657860,25.7599440
2017-04-10 22:10:21.000,54.6183806,23.8238066,124.3969477,0.5107479,114.2644477,113.3326621,37.0752841,1535.6996990,55873.5974011,25.7583495
2017-04-10 22:10:32.000,54.6567468,23.8536293,124.4112456,0.5137861,114.2787456,113.3468434,37.0797372,1535.7786375,55880.2836288,25.7528710
2017-04-10 22:10:43.000,54.6850232,23.8744362,124.4148249,0.5311973,114.2823249,113.3503935,37.0839951,1535.8348189,55886.4858797,25.7498889
2017-04-10 22:10:54.000,54.7291461,23.9048961,124.3349865,0.5518219,114.2024865,113.2712062,37.0923336,1535.9178728,55898.3429379,25.7467455
2017-04-10 22:11:05.000,54.7732296,23.9379637,124.3615737,0.5508287,114.2290737,113.2975765,37.0984156,1536.0066260,55907.3032198,25.7415615
2017-04-10 22:11:16.000,54.7915270,23.9491724,124.3477132,0.5444602,114.2152132,113.2838291,37.1030449,1536.0391005,55913.7613082,25.7416488
2017-04-10 22:11:27.000,54.8042897,23.9607177,124.4122278,0.5835477,114.2797278,113.3478176,37.1031369,1536.0687763,55914.2028890,25.7385345
2017-04-10 22:11:38.000,54.8170744,23.9678580,124.3239814,0.5762443,114.1914814,113.2602908,37.1069726,1536.0890864,55919.4658599,25.7389188
2017-04-10 22:11:49.000,54.8266660,23.9772922,124.3456261,0.5802174,114.2131261,113.2817590,37.1064176,1536.1121185,55918.9715270,25.7357617
2017-04-10 22:12:00.000,54.8248610,23.9775990,124.2816691,0.5949993,114.1491691,113.2183235,37.1048053,1536.1100518,55916.7963070,25.7341733
2017-04-10 22:12:11.000,54.8176520,23.9711606,124.1751759,0.5953499,114.0426759,113.1126988,37.1047088,1536.0922815,55916.4569681,25.7355734
2017-04-10 22:12:22.000,54.8091947,23.9660282,123.9125290,0.5611702,113.7800290,112.8521936,37.1026222,1536.0729525,55913.4210670,25.7344024
2017-04-10 22:12:33.000,54.7971728,23.9542142,123.7490832,0.5422984,113.6165832,112.6900807,37.1033542,1536.0418570,55914.0280533,25.7377962
2017-04-10 22:12:44.000,54.7753921,23.9423466,123.6941660,0.5365725,113.5616660,112.6356114,37.0966378,1536.0043390,55904.7337013,25.7360299
2017-04-10 22:12:55.000,54.7588454,23.9290373,123.7217069,0.5404871,113.5892069,112.6629276,37.0950926,1535.9702526,55902.3496420,25.7389662
2017-04-10 22:13:06.000,54.7498841,23.9208480,123.6133368,0.5279838,113.4808368,112.5554412,37.0951162,1535.9482338,55902.1277421,25.7409711
2017-04-10 22:13:17.000,54.7502570,23.9210431,123.4902155,0.5448691,113.3577155,112.4333240,37.0952804,1535.9468326,55902.2958111,25.7405073
2017-04-10 22:13:28.000,54.7521001,23.9216396,123.5264396,0.5672466,113.3939396,112.4692527,37.0961788,1535.9498898,55903.5273940,25.7411650
2017-04-10 22:13:39.000,54.7556174,23.9260714,123.7197569,0.5706354,113.5872569,112.6609935,37.0951018,1535.9629039,55902.2871035,25.7398533
2017-04-10 22:13:50.000,54.7611641,23.9306485,123.8852261,0.5619298,113.7527261,112.8251134,37.0954640,1535.9773742,55902.9604421,25.7394683
2017-04-10 22:14:01.000,54.7579643,23.9288645,124.1594122,0.5936555,114.0269122,113.0970636,37.0944142,1535.9764176,55901.6384749,25.7403873
2017-04-10 22:14:12.000,54.7626239,23.9317357,124.3674663,0.5675972,114.2349663,113.3034211,37.0955076,1535.9881822,55903.2656016,25.7412504
2017-04-10 22:14:23.000,54.7555707,23.9259711,124.5780933,0.5262310,114.4455933,113.5123305,37.0948571,1535.9767631,55902.3488413,25.7433910
2017-04-10 22:14:34.000,54.7561519,23.9257481,124.8459228,0.5869364,114.7134228,113.7779759,37.0953960,1535.9812831,55903.1853333,25.7450183
2017-04-10 22:14:45.000,54.7534663,23.9228381,125.1733948,0.5565545,115.0408948,114.1027775,37.0956607,1535.9798659,55903.6157096,25.7474995
2017-04-10 22:14:56.000,54.7445896,23.9190642,125.3410625,0.5531073,115.2085625,114.2690780,37.0919690,1535.9693354,55898.6663638,25.7465550
2017-04-10 22:15:07.000,54.7264139,23.9002986,125.5039922,0.5494849,115.3714922,114.4306790,37.0936840,1535.9275516,55900.5659604,25.7541748
2017-04-10 22:15:18.000,54.6467956,23.8514799,125.8686082,0.5400197,115.7361082,114.7923217,37.0734192,1535.7908448,55872.4547579,25.7549987
2017-04-10 22:15:29.000,54.5720637,23.7911779,126.1338123,0.4746401,116.0013123,115.0553632,37.0664767,1535.6383174,55861.8296796,25.7688961
2017-04-10 22:15:40.000,54.5617427,23.7831624,126.4393299,0.4898311,116.3068299,115.3583894,37.0651621,1535.6221219,55860.0187942,25.7716075
2017-04-10 22:15:51.000,54.5577880,23.7782568,126.6450902,0.4859749,116.5125902,115.5624718,37.0661608,1535.6144850,55861.3285724,25.7747138
2017-04-10 22:16:02.000,54.5502918,23.7746641,126.8933912,0.4821188,116.7608912,115.8087480,37.0633337,1535.6066513,55857.5778153,25.7747125
2017-04-10 22:16:13.000,54.5064188,23.7435728,127.2231425,0.4788469,117.0906425,116.1358103,37.0555741,1535.5265498,55846.6122694,25.7795262
2017-04-10 22:16:24.000,54.4841661,23.7253823,127.4421934,0.4902985,117.3096934,116.3530749,37.0536394,1535.4829258,55843.6918731,25.7844253
2017-04-10 22:16:35.000,54.4715796,23.7156139,127.6505679,0.4595076,117.5180679,116.5597502,37.0520797,1535.4604416,55841.4698730,25.7870510
2017-04-10 22:16:46.000,54.4502300,23.7007976,127.9201571,0.4311122,117.7876571,116.8271409,37.0479946,1535.4236746,55835.7818762,25.7895294
2017-04-10 22:16:57.000,54.4373270,23.6885394,128.1939587,0.4295931,118.0614587,117.0987098,37.0482489,1535.3980514,55835.9561565,25.7945509
2017-04-10 22:17:08.000,54.4314171,23.6800428,128.3810951,0.4552424,118.2485951,117.2843202,37.0507547,1535.3827781,55839.1890587,25.7997846
2017-04-10 22:17:19.000,54.3976324,23.6587453,128.7726746,0.4554177,118.6401746,117.6727065,37.0424944,1535.3273334,55827.8277450,25.8015484
2017-04-10 22:17:30.000,54.3473422,23.6243214,129.0694183,0.4236920,118.9369183,117.9670303,37.0325578,1535.2357367,55813.8775284,25.8055316
2017-04-10 22:17:41.000,54.3358106,23.6127770,129.1445222,0.4283661,119.0120222,118.0415218,37.0333295,1535.2090629,55814.6738328,25.8098703
2017-04-10 22:17:52.000,54.2924972,23.5870940,129.3368474,0.4546582,119.2043474,118.2322787,37.0214568,1535.1352978,55798.2982292,25.8093286
2017-04-10 22:18:03.000,54.2711123,23.5549370,129.3866251,0.3795797,119.2541251,118.2816505,37.0319117,1535.0672752,55811.5503606,25.8270106
2017-04-10 22:18:14.000,54.1924089,23.5139066,129.5041868,0.3937190,119.3716868,118.3982534,37.0056481,1534.9380979,55775.5638523,25.8197755
2017-04-10 22:18:25.000,54.1523955,23.4786260,129.6301776,0.4301773,119.4976776,118.5232169,37.0043332,1534.8505324,55773.0627367,25.8297707
2017-04-10 22:18:36.000,54.1162590,23.4479900,129.6694680,0.3666090,119.5369680,118.5621869,37.0021371,1534.7720994,55769.4547495,25.8373410
2017-04-10 22:18:47.000,54.0008964,23.3601095,129.8637875,0.3594225,119.7312875,118.7549218,36.9867325,1534.5381639,55746.9988126,25.8524634
2017-04-10 22:18:58.000,53.9738733,23.3413548,129.9099685,0.3541056,119.7774685,118.8007262,36.9815753,1534.4862034,55739.7143252,25.8542852
2017-04-10 22:19:09.000,53.9679681,23.3403606,130.0314319,0.3694135,119.8989319,118.9211990,36.9778051,1534.4816214,55734.7088656,25.8522433
2017-04-10 22:19:20.000,53.9739776,23.3425645,130.1185003,0.3504247,119.9860003,119.0075575,36.9805692,1534.4916330,55738.4921056,25.8540641
2017-04-10 22:19:31.000,53.9808933,23.3474474,130.1531887,0.3366360,120.0206887,119.0419630,36.9818036,1534.5058269,55740.2653413,25.8537092
2017-04-10 22:19:42.000,53.9871040,23.3517286,130.3143747,0.3635708,120.1818747,119.2018346,36.9829543,1534.5205331,55741.9718053,25.8540131
2017-04-10 22:19:53.000,53.9889464,23.3538721,130.3853854,0.3562674,120.2528854,119.2722662,36.9825550,1534.5266684,55741.5179102,25.8533839
2017-04-10 22:20:04.000,53.9967221,23.3544466,130.5829615,0.3608831,120.4504615,119.4682311,36.9880109,1534.5373743,55748.9144001,25.8582021
2017-04-10 22:20:15.000,54.0022136,23.3599824,130.7575152,0.3517101,120.6250152,119.6413614,36.9875483,1534.5536906,55748.4982521,25.8569699
2017-04-10 22:20:26.000,53.9862188,23.3546179,130.9119525,0.3624022,120.7794525,119.7945394,36.9796413,1534.5341711,55737.8820306,25.8532234
2017-04-10 22:20:37.000,53.9671753,23.3382342,131.1431963,0.3435304,121.0106963,120.0238974,36.9785931,1534.4957426,55736.2279913,25.8582579
2017-04-10 22:20:48.000,53.9378092,23.3209105,131.2388034,0.3385057,121.1063034,120.1187249,36.9704007,1534.4448600,55724.9420657,25.8575663
2017-04-10 22:20:59.000,53.9009483,23.2896601,131.4355294,0.3501326,121.3030294,120.3138467,36.9680571,1534.3670024,55721.2209269,25.8658450
2017-04-10 22:21:10.000,53.8826311,23.2697176,131.4112440,0.3285731,121.2787440,120.2897593,36.9706364,1534.3192261,55724.2272951,25.8735683
2017-04-10 22:21:21.000,53.8445979,23.2483474,131.4659415,0.3385641,121.3334415,120.3440108,36.9591292,1534.2537553,55708.4099824,25.8713672
