11/04/2017 10:59:04 08°51.25994 S  034°35.65394 W 2044.6
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-11 11:02:00.000,60.3381201,28.6734710,40.7069723,0.1590185,30.5744723,30.3251484,37.3554782,1545.7969186,56382.1618543,24.0740474
2017-04-11 11:02:11.000,60.3457776,28.6739328,41.6225442,0.2047667,31.4900442,31.2332542,37.3601923,1545.8182975,56388.8525101,24.0813442
2017-04-11 11:02:22.000,60.3671223,28.6777609,42.9961477,0.1874724,32.8636477,32.5956564,37.3716960,1545.8617643,56404.9438785,24.0945742
2017-04-11 11:02:33.000,60.4053005,28.6809816,46.0074057,0.2128880,35.8749057,35.5823587,37.3949553,1545.9438903,56437.3723321,24.1238340
2017-04-11 11:02:44.000,60.4016364,28.6712958,48.7983375,0.1866544,38.6658375,38.3505315,37.3991590,1545.9745491,56443.7050240,24.1421442
2017-04-11 11:02:55.000,60.4019210,28.6688898,50.0802565,0.1757870,39.9477565,39.6219969,37.4008577,1545.9927693,56446.3949441,24.1496952
2017-04-11 11:03:06.000,60.4045263,28.6683734,50.9540534,0.2005016,40.8215534,40.4886683,37.4028186,1546.0084455,56449.3500252,24.1550698
2017-04-11 11:03:17.000,60.4030462,28.6658947,51.5692247,0.1764297,41.4367247,41.0988230,37.4035455,1546.0142535,56450.4643752,24.1590704
2017-04-11 11:03:28.000,60.3997462,28.6654755,50.5150953,0.1705286,40.3825953,40.0532897,37.4018916,1545.9938542,56447.8027046,24.1534710
2017-04-11 11:03:39.000,60.4035552,28.6658947,47.7028471,0.1960027,37.5703471,37.2639744,37.4051005,1545.9507547,56450.9400481,24.1437492
2017-04-11 11:03:50.000,60.3862627,28.6779128,44.5987968,0.1644522,34.4662968,34.1852365,37.3844807,1545.9025485,56422.6750092,24.1109754
2017-04-11 11:04:01.000,60.3646766,28.6776272,42.7975032,0.1641017,32.6650032,32.3986318,37.3701506,1545.8565040,56402.7932909,24.0926093
2017-04-11 11:04:12.000,60.3334837,28.6721950,40.8991530,0.1548118,30.7666530,30.5157619,37.3531772,1545.7949956,56379.1133156,24.0735638
2017-04-11 11:04:23.000,60.3254352,28.6718426,39.5790244,0.1548118,29.4465244,29.2063985,37.3482284,1545.7667883,56371.9468900,24.0643277
2017-04-11 11:04:34.000,60.3266599,28.6721039,38.8645690,0.1530590,28.7320690,28.4977692,37.3491015,1545.7562308,56372.8284633,24.0618488
2017-04-11 11:04:45.000,60.3121321,28.6740847,37.7353504,0.1481512,27.6028504,27.3777590,37.3377210,1545.7294772,56357.2603786,24.0478083
2017-04-11 11:04:56.000,60.3046590,28.6773659,36.8593511,0.1500208,26.7268511,26.5089032,37.3301787,1545.7138209,56346.9775155,24.0372995
2017-04-11 11:05:07.000,60.3107212,28.6760169,36.4816548,0.1483264,26.3491548,26.1342868,37.3356010,1545.7102697,56353.9986096,24.0402179
2017-04-11 11:05:18.000,60.3091605,28.6755612,36.2883040,0.1503714,26.1558040,25.9425128,37.3349268,1545.7053243,56352.9985736,24.0390385
2017-04-11 11:05:29.000,60.3104013,28.6768008,36.1584156,0.1584927,26.0259156,25.8136835,37.3348602,1545.7057261,56352.9112775,24.0380192
2017-04-11 11:05:40.000,60.3043494,28.6769952,35.7283564,0.1580837,25.5958564,25.3871314,37.3306038,1545.6944170,56347.0609631,24.0329178
2017-04-11 11:05:51.000,60.3070711,28.6775117,35.9476898,0.1278770,25.8151898,25.6046762,37.3320348,1545.7007273,56349.0846584,24.0347570
2017-04-11 11:06:02.000,60.3107484,28.6758893,36.7493147,0.1474500,26.6168147,26.3997641,37.3356375,1545.7145440,56354.1523171,24.0414301
2017-04-11 11:06:13.000,60.3156399,28.6723651,37.6133062,0.1620567,27.4808062,27.2567101,37.3415680,1545.7277797,56362.2678969,24.0507567
2017-04-11 11:06:24.000,60.3244618,28.6714902,38.9528896,0.1605376,28.8203896,28.5853697,37.3480183,1545.7552614,56371.3918907,24.0616164
2017-04-11 11:06:35.000,60.3412660,28.6704026,40.3821707,0.1507804,30.2496707,30.0029954,37.3601975,1545.7898284,56388.1893892,24.0772386
2017-04-11 11:06:46.000,60.3575412,28.6742366,42.2068206,0.1652702,32.0743206,31.8127660,37.3680083,1545.8370207,56399.5389134,24.0896136
2017-04-11 11:06:57.000,60.3711276,28.6746862,43.8916686,0.1671399,33.7591686,33.4838747,37.3766448,1545.8754627,56411.7816785,24.1031461
2017-04-11 11:07:08.000,60.4024545,28.6674560,46.0311940,0.1731578,35.8986940,35.6059530,37.4036168,1545.9243821,56448.3381557,24.1349801
2017-04-11 11:07:19.000,60.4387880,28.6876971,48.7174292,0.1731578,38.5849292,38.2702829,37.4122673,1546.0221759,56461.8936309,24.1461635
2017-04-11 11:07:30.000,60.4178437,28.6742730,51.4641194,0.1721061,41.3316194,40.9945749,37.4073351,1546.0344549,56455.8503501,24.1586660
2017-04-11 11:07:41.000,60.4129658,28.6685192,54.2034990,0.1853690,44.0709990,43.7116158,37.4076068,1546.0685403,56457.0899154,24.1724807
2017-04-11 11:07:52.000,60.3514008,28.6149439,56.8523724,0.2133555,46.7198724,46.3388886,37.4059069,1545.9962775,56453.5417578,24.2004348
2017-04-11 11:08:03.000,60.4721897,28.6656152,59.5909324,0.2282543,49.4584324,49.0551166,37.4497070,1546.1973785,56515.3653120,24.2280908
2017-04-11 11:08:14.000,60.5453710,28.6992707,62.3888688,0.2601553,52.2563688,51.8302369,37.4735171,1546.3417741,56549.7854081,24.2466468
2017-04-11 11:08:25.000,60.5611382,28.7063900,65.0184244,0.2568834,54.8859244,54.4383494,37.4781191,1546.4061768,56557.3290761,24.2589307
2017-04-11 11:08:36.000,60.5540234,28.6855821,67.7458777,0.2786766,57.6133777,57.1435612,37.4887250,1546.4186621,56571.6815010,24.2855118
2017-04-11 11:08:47.000,59.3827076,27.8101667,70.4622645,0.3010541,60.3297645,59.8377969,37.3557289,1544.4206039,56357.7513039,24.4876808
2017-04-11 11:08:58.000,59.1933295,27.6170202,73.1269888,0.3165372,62.9944888,62.4807914,37.3740665,1544.0580153,56375.4003133,24.5762369
2017-04-11 11:09:09.000,58.6243279,27.3649009,75.7601821,0.3522944,65.6276821,65.0925119,37.1676038,1543.3222249,56090.7316306,24.5142318
2017-04-11 11:09:20.000,58.2456527,26.8357363,78.6025795,0.3855977,68.4700795,67.9117306,37.3183260,1542.3387796,56272.5913602,24.8111425
2017-04-11 11:09:31.000,57.8935087,26.5073885,81.6625470,0.4407526,71.5300470,70.9467451,37.3270685,1541.6509343,56273.3362932,24.9360208
2017-04-11 11:09:42.000,57.4442862,26.1333983,84.4161936,0.5406040,74.2836936,73.6779367,37.3015735,1540.8083986,56227.0874687,25.0474041
2017-04-11 11:09:53.000,56.9844644,25.7634532,87.1954329,0.5445770,77.0629329,76.4345123,37.2640141,1539.9531822,56165.4621123,25.1474581
2017-04-11 11:10:04.000,56.7537516,25.5952691,90.1440388,0.6406891,80.0115388,79.3590734,37.2299750,1539.5712818,56115.7358498,25.1870071
2017-04-11 11:10:15.000,56.6381168,25.4798418,92.9937803,0.6358397,82.8612803,82.1855762,37.2378519,1539.3554618,56123.7439707,25.2411734
2017-04-11 11:10:26.000,56.6367863,25.4778275,95.7662441,0.7123204,85.6337441,84.9354317,37.2375986,1539.3969538,56124.5651765,25.2535011
2017-04-11 11:10:37.000,56.5937364,25.4296788,98.7741335,0.7770573,88.6416335,87.9187928,37.2441279,1539.3406618,56133.0598816,25.2863227
2017-04-11 11:10:48.000,56.6495040,25.4421440,101.5713664,0.7901449,91.4388664,90.6932152,37.2744040,1539.4496387,56175.1080668,25.3173220
2017-04-11 11:10:59.000,56.5966486,25.3811363,104.2971708,0.8337897,94.1646708,93.3967917,37.2843353,1539.3617197,56187.6193754,25.3554931
2017-04-11 11:11:10.000,56.4082749,25.2374520,107.1215881,1.2365256,96.9890881,96.1981769,37.2612986,1539.0433322,56153.5996188,25.3947761
2017-04-11 11:11:21.000,56.1297091,24.9876915,109.9024007,1.2320852,99.7699007,98.9563129,37.2580868,1538.4904261,56142.9079020,25.4814003
2017-04-11 11:11:32.000,56.0452115,24.9384057,112.7150986,1.2638694,102.5825986,101.7460743,37.2345148,1538.3940047,56111.2235857,25.4908097
2017-04-11 11:11:43.000,55.9016561,24.8235132,115.7183105,1.1200810,105.5858105,104.7247961,37.2206994,1538.1533634,56090.7322284,25.5285279
2017-04-11 11:11:54.000,55.6376314,24.6168651,118.7648167,1.0847912,108.6323167,107.7464591,37.1919570,1537.6744713,56047.7821384,25.5830574
2017-04-11 11:12:05.000,55.4785258,24.4806419,121.7467604,0.9183333,111.6142604,110.7040861,37.1837582,1537.3850653,56034.3722239,25.6311408
2017-04-11 11:12:16.000,55.3050081,24.3277659,124.8812265,0.8870165,114.7487265,113.8129918,37.1783036,1537.0592215,56024.3423085,25.6868624
2017-04-11 11:12:27.000,55.2546421,24.2933099,127.9984124,0.6690261,117.8659124,116.9047581,37.1676938,1537.0157653,56010.6617776,25.7026578
2017-04-11 11:12:38.000,55.0668002,24.1558092,131.2083312,0.5694084,121.0758312,120.0885012,37.1383077,1536.7008969,55969.2509545,25.7357372
2017-04-11 11:12:49.000,54.8805184,24.0181586,134.1150565,0.5392602,123.9825565,122.9715232,37.1101043,1536.3804722,55929.3714196,25.7683060
2017-04-11 11:13:00.000,54.6759044,23.8791154,137.1049223,0.4252695,126.9724223,125.9370077,37.0687844,1536.0423312,55872.0636406,25.7915655
2017-04-11 11:13:11.000,54.0320712,23.3901892,140.0925585,0.3917909,129.9600585,128.9002808,36.9820550,1534.7797163,55746.1185914,25.8840991
2017-04-11 11:13:22.000,53.8791018,23.2835178,143.1813438,0.3065462,133.0488438,131.9638781,36.9522659,1534.5308216,55705.3925608,25.9062891
2017-04-11 11:13:33.000,53.1954000,22.7682249,146.2109785,0.2285464,136.0784785,134.9688073,36.8531838,1533.1666001,55563.9177971,25.9949243
2017-04-11 11:13:44.000,52.7593627,22.5408400,149.0744799,0.1676657,138.9419799,137.8089579,36.7025892,1532.4664840,55359.6007156,25.9588032
2017-04-11 11:13:55.000,52.1853375,22.0020323,151.8450632,0.1429512,141.7125632,140.5569481,36.7046312,1531.1190993,55355.0320490,26.1266029
2017-04-11 11:14:06.000,52.0383396,21.8997893,154.7230800,0.1239040,144.5905800,143.4114957,36.6738139,1530.8659214,55313.6854680,26.1446438
2017-04-11 11:14:17.000,51.6131625,21.5862625,157.6332251,0.1281692,147.5007251,146.2979096,36.6007713,1530.0094320,55213.1945542,26.1901531
2017-04-11 11:14:28.000,51.2061371,21.2545680,160.8540501,0.1211580,150.7215501,149.4924699,36.5563255,1529.1338875,55151.5554125,26.2629858
2017-04-11 11:14:39.000,51.0687406,21.1408039,163.9365326,0.1275849,153.8040326,152.5498159,36.5418871,1528.8655833,55132.6002149,26.2969391
2017-04-11 11:14:50.000,50.7555734,20.9365088,166.8035372,0.1497871,156.6710372,155.3934411,36.4628770,1528.2777729,55026.3130632,26.3056865
2017-04-11 11:15:01.000,50.0703906,20.3818210,169.6729348,0.1063760,159.5404348,158.2394397,36.3807967,1526.7307677,54914.2213755,26.4071452
2017-04-11 11:15:12.000,49.8280148,20.2194685,172.4907372,0.1060839,162.3582372,161.0342640,36.3211098,1526.2666320,54834.8870312,26.4177598
2017-04-11 11:15:23.000,49.3399670,19.8370474,175.6726283,0.1044479,165.5401283,164.1902079,36.2481724,1525.1831782,54737.7917155,26.4784161
2017-04-11 11:15:34.000,49.1615644,19.6713356,178.3786550,0.1139130,168.2461550,166.8741679,36.2429053,1524.7618176,54732.0556250,26.5301765
2017-04-11 11:15:45.000,49.0671803,19.5897581,179.7991160,0.1076614,169.6666160,168.2830456,36.2347678,1524.5488657,54721.9019703,26.5517307
2017-04-11 11:15:56.000,48.9047807,19.4646747,181.1541582,0.1274096,171.0216582,169.6270379,36.2077594,1524.1913040,54686.4946829,26.5700024
2017-04-11 11:16:07.000,48.7632991,19.3608134,182.4822832,0.1291040,172.3497832,170.9443325,36.1795573,1523.8903456,54649.5143130,26.5815460
2017-04-11 11:16:18.000,48.5619831,19.2008118,184.4735299,0.1340119,174.3410299,172.9193413,36.1497083,1523.4394185,54610.9358019,26.6092871
2017-04-11 11:16:29.000,48.1728933,18.9029689,186.5977281,0.1147310,176.4652281,175.0262174,36.0817785,1522.5543161,54522.1808000,26.6439949
2017-04-11 11:16:40.000,48.0033095,18.7461578,188.7752289,0.1334860,178.6427289,177.1859615,36.0748640,1522.1357088,54515.0434035,26.6886184
2017-04-11 11:16:51.000,47.9929458,18.7391166,190.0145979,0.1198142,179.8820979,178.4152239,36.0717995,1522.1327472,54511.5994117,26.6934925
2017-04-11 11:17:02.000,47.8262366,18.6537936,191.0702161,0.1069603,180.9377161,179.4622339,36.0050461,1521.8307014,54422.9849731,26.6689759
2017-04-11 11:17:13.000,47.5758621,18.4880279,192.2166865,0.1093558,182.0841865,180.5993552,35.9373065,1521.2971477,54333.8315716,26.6645440
2017-04-11 11:17:24.000,47.5041304,18.3380381,192.7800008,0.0995985,182.6475008,181.1580759,36.0074225,1520.9535705,54429.9915619,26.7587347
2017-04-11 11:17:35.000,47.5014859,18.3388911,193.0597264,0.0994816,182.9272264,181.4355205,36.0043173,1520.9571635,54425.9454545,26.7573653
2017-04-11 11:17:46.000,47.5030093,18.3389376,193.3084873,0.1144973,183.1759873,181.6822528,36.0054791,1520.9627528,54427.6354853,26.7593285
2017-04-11 11:17:57.000,47.4979160,18.3343625,194.0508819,0.0978457,183.9183819,182.4185935,36.0048751,1520.9611977,54427.2491752,26.7632689
2017-04-11 11:18:08.000,47.4948147,18.3308112,195.4331869,0.1226771,185.3006869,183.7896262,36.0048266,1520.9738704,54427.9259218,26.7701692
2017-04-11 11:18:19.000,47.4881926,18.3260246,196.7680300,0.1288703,186.6355300,185.1135841,36.0028817,1520.9800318,54426.0392809,26.7757249
2017-04-11 11:18:30.000,47.4723525,18.3192121,198.0230865,0.1198726,187.8905865,186.3584061,35.9948943,1520.9721532,54416.0000107,26.7768242
2017-04-11 11:18:41.000,47.3093592,18.2028719,199.8050118,0.0962681,189.6725118,188.1258005,35.9573339,1520.6223618,54367.6469687,26.7853056
2017-04-11 11:18:52.000,47.2085538,18.1055938,201.4001851,0.1161917,191.2676851,189.7079656,35.9560353,1520.3649875,54367.8890849,26.8157978
2017-04-11 11:19:03.000,47.0787410,18.0032791,203.0539445,0.1077198,192.9214445,191.3482393,35.9342283,1520.0698428,54340.6874159,26.8320386
2017-04-11 11:19:14.000,46.7546054,17.7452040,204.9315608,0.0866277,194.7990608,193.2105443,35.8822677,1519.2869370,54275.3573645,26.8648933
2017-04-11 11:19:25.000,46.6141300,17.6323254,206.7040084,0.0749424,196.5715084,194.9685382,35.8600008,1518.9591333,54248.0568645,26.8835909
2017-04-11 11:19:36.000,46.3711822,17.4232383,208.4678539,0.0744165,198.3353539,196.7180002,35.8338343,1518.3411779,54217.3012137,26.9228281
2017-04-11 11:19:47.000,46.2726767,17.3595392,210.0008264,0.0598098,199.8683264,198.2384718,35.8041168,1518.1438891,54179.1990080,26.9224054
2017-04-11 11:19:58.000,46.1803051,17.2704308,212.1890074,0.0603941,202.0565074,200.4088090,35.8018743,1517.9130386,54179.0110149,26.9520804
2017-04-11 11:20:09.000,46.1518242,17.2449882,213.6778390,0.0775716,203.5453390,201.8854997,35.7990564,1517.8588683,54176.4842853,26.9626588
2017-04-11 11:20:20.000,46.1019096,17.2075873,215.3303705,0.0544930,205.1978705,203.5245554,35.7880997,1517.7624352,54163.3103511,26.9706286
2017-04-11 11:20:31.000,46.0047825,17.1273868,216.8976974,0.0696255,206.7651974,205.0791013,35.7739288,1517.5331100,54146.6465645,26.9861640
2017-04-11 11:20:42.000,45.9525491,17.0919319,218.4194429,0.0453784,208.2869429,206.5884375,35.7591999,1517.4356257,54128.3111939,26.9901592
2017-04-11 11:20:53.000,45.7426371,16.9549363,219.9360931,0.0346863,209.8035931,208.0927200,35.6966352,1516.9789839,54047.6355414,26.9820233
2017-04-11 11:21:04.000,45.5327807,16.7364039,221.3515069,0.0198459,211.2190069,209.4965916,35.7061731,1516.3561657,54066.3215143,27.0481331
2017-04-11 11:21:15.000,45.4733585,16.6876088,222.6884436,0.0485919,212.5559436,210.8226261,35.6968153,1516.2203262,54055.5836867,27.0585077
2017-04-11 11:21:26.000,45.4301816,16.6537873,224.1487745,0.0303043,214.0162745,212.2710485,35.6883479,1516.1326338,54045.7601496,27.0665094
2017-04-11 11:21:37.000,45.2654681,16.5245351,225.6308164,0.0193785,215.4983164,213.7410049,35.6576791,1515.7305340,54008.4266600,27.0802980
2017-04-11 11:21:48.000,45.2025609,16.4622537,227.5409124,0.0442683,217.4084124,215.6355248,35.6568968,1515.5722472,54010.0276018,27.1028828
2017-04-11 11:21:59.000,45.1567387,16.4203712,229.2559217,0.0385425,219.1234217,217.3365487,35.6530719,1515.4689702,54006.8983098,27.1174121
2017-04-11 11:22:10.000,45.1190795,16.3893028,229.9159513,0.0439177,219.7834513,217.9911960,35.6472140,1515.3786265,54000.1825510,27.1231728
2017-04-11 11:22:21.000,45.0782341,16.3584964,230.4421830,0.0436840,220.3096830,218.5131365,35.6383367,1515.2832986,53989.3177212,27.1259573
2017-04-11 11:22:32.000,45.0022571,16.2967917,230.8950990,0.0414054,220.7625990,218.9623591,35.6259201,1515.0883295,53974.5087159,27.1329854
2017-04-11 11:22:43.000,44.9656206,16.2654829,231.2409355,0.0498188,221.1084355,219.3053754,35.6212529,1514.9930904,53969.2758060,27.1383018
2017-04-11 11:22:54.000,44.8753518,16.2086336,232.5044944,0.0388930,222.3719944,220.5586305,35.5913820,1514.8057943,53931.2174103,27.1342963
2017-04-11 11:23:05.000,44.6721998,16.0139413,233.9076308,0.0325829,223.7751308,221.9503248,35.5841806,1514.2236081,53928.0761615,27.1805303
2017-04-11 11:23:16.000,44.6230037,15.9724003,234.9630834,0.0448526,224.8305834,222.9971705,35.5770783,1514.1050935,53920.3334029,27.1894024
2017-04-11 11:23:27.000,44.5814890,15.9382307,236.3719713,0.0476570,226.2394713,224.3945695,35.5700667,1514.0151152,53912.6855270,27.1981694
2017-04-11 11:23:38.000,44.5192717,15.8851329,237.4580883,0.0420481,227.3255883,225.4718296,35.5616289,1513.8596450,53903.5551768,27.2088073
2017-04-11 11:23:49.000,44.4756314,15.8515432,238.3850528,0.0481829,228.2525528,226.3912350,35.5523409,1513.7605759,53892.5795856,27.2135442
2017-04-11 11:24:00.000,44.3371307,15.7323129,239.6700840,0.0321155,229.5375840,227.6657873,35.5347419,1513.3926967,53873.4162009,27.2332621
2017-04-11 11:24:11.000,44.3012427,15.6984720,240.2960334,0.0338683,230.1635334,228.2866323,35.5326863,1513.2958054,53872.1195392,27.2422450
2017-04-11 11:24:22.000,44.2772370,15.6800396,240.7693874,0.0375492,230.6368874,228.7561263,35.5275008,1513.2404716,53865.9886720,27.2445912
2017-04-11 11:24:33.000,44.2631770,15.6659158,241.0070800,0.0344526,230.8745800,228.9918805,35.5274716,1513.2005540,53866.5620351,27.2488684
2017-04-11 11:24:44.000,44.2514965,15.6548740,241.2387464,0.0396526,231.1062464,229.2216578,35.5268101,1513.1693551,53866.1723532,27.2519221
2017-04-11 11:24:55.000,44.2360552,15.6408336,241.4190452,0.0433919,231.2865452,229.4004863,35.5254831,1513.1272107,53864.9595491,27.2549266
2017-04-11 11:25:06.000,44.2068185,15.6191586,241.6561060,0.0386009,231.5236060,229.6356140,35.5185861,1513.0558076,53856.5083538,27.2556521
2017-04-11 11:25:17.000,44.1656517,15.5836095,241.7794494,0.0260976,231.6469494,229.7579516,35.5134729,1512.9414044,53850.9009609,27.2604290
2017-04-11 11:25:28.000,44.1605057,15.5773111,241.7835958,0.0238189,231.6510958,229.7620641,35.5145079,1512.9230832,53852.5255840,27.2626884
2017-04-11 11:25:39.000,44.1686742,15.5821885,241.8192322,0.0175088,231.6867322,229.7974100,35.5174604,1512.9422725,53856.3684480,27.2639963
2017-04-11 11:25:50.000,44.1390519,15.5596267,241.9906107,0.0118414,231.8581107,229.9673909,35.5110206,1512.8674431,53848.5435615,27.2649754
2017-04-11 11:26:01.000,44.1102399,15.5371999,242.1983234,0.0307717,232.0658234,230.1734098,35.5051662,1512.7942719,53841.5302280,27.2665290
2017-04-11 11:26:12.000,44.0716157,15.5026151,242.4061922,0.0052976,232.2736922,230.3795835,35.5014072,1512.6856045,53837.7942991,27.2724719
2017-04-11 11:26:23.000,44.0392734,15.4748462,242.8876588,0.0253964,232.7551588,230.8571239,35.4970523,1512.6019429,53833.1645527,27.2775940
2017-04-11 11:26:34.000,44.0332364,15.4692579,243.1262073,0.0174504,232.9937073,231.0937271,35.4965439,1512.5878745,53832.8086694,27.2795312
2017-04-11 11:26:45.000,44.0171893,15.4552379,243.9051108,0.0240526,233.7726108,231.8662790,35.4943806,1512.5545269,53830.8133509,27.2845023
2017-04-11 11:26:56.000,43.9872952,15.4288028,244.5594737,0.0189111,234.4269737,232.5153058,35.4909493,1512.4788587,53827.4918027,27.2907809
2017-04-11 11:27:07.000,43.9507051,15.3973363,245.2776866,0.0271492,235.1451866,233.2276619,35.4859681,1512.3866634,53822.3004097,27.2972894
2017-04-11 11:27:18.000,43.9222555,15.3765573,245.7486306,0.0307133,235.6161306,233.6947655,35.4787931,1512.3211630,53813.6153752,27.2985788
2017-04-11 11:27:29.000,43.8928146,15.3472208,246.6729373,0.0330503,236.5404373,234.6115348,35.4782558,1512.2440778,53814.4887805,27.3089153
2017-04-11 11:27:40.000,43.8620166,15.3215365,247.3558200,0.0356211,237.2233200,235.2888488,35.4732805,1512.1691969,53809.0930679,27.3139365
2017-04-11 11:27:51.000,43.8487818,15.3074266,247.7758487,0.0349784,237.6433487,235.7054524,35.4738643,1512.1326392,53810.6474307,27.3194423
2017-04-11 11:28:02.000,43.8330920,15.2954701,248.3162165,0.0329919,238.1837165,236.2414136,35.4702276,1512.0998979,53806.4725350,27.3217412
2017-04-11 11:28:13.000,43.8024633,15.2673227,248.8507388,0.0271492,238.7182388,236.7715771,35.4676732,1512.0175370,53804.3824971,27.3285178
2017-04-11 11:28:24.000,43.7822823,15.2505547,249.0539862,0.0425739,238.9214862,236.9731672,35.4644382,1511.9645384,53800.7584674,27.3307254
2017-04-11 11:28:35.000,43.7563146,15.2268690,249.7813520,0.0338099,239.6488520,237.6946015,35.4619896,1511.8993996,53798.7563619,27.3374129
2017-04-11 11:28:46.000,43.5982756,15.0920755,250.7826885,0.0384840,240.6501885,238.6877725,35.4398647,1511.4662565,53774.6664842,27.3552323
2017-04-11 11:28:57.000,43.5505880,15.0599049,251.4249636,0.0332256,241.2924636,239.3248100,35.4253021,1511.3585133,53756.5891002,27.3540951
2017-04-11 11:29:08.000,43.4436981,14.9662164,252.0778077,0.0475986,241.9453077,239.9723304,35.4124353,1511.0584992,53743.3583226,27.3680948
2017-04-11 11:29:19.000,43.4159687,14.9349324,252.4225539,0.0253964,242.2900539,240.3142653,35.4153378,1510.9686567,53748.7852032,27.3788537
2017-04-11 11:29:30.000,43.4035517,14.9251695,252.6405359,0.0380166,242.5080359,240.5304697,35.4127595,1510.9383655,53745.8202971,27.3800144
2017-04-11 11:29:41.000,43.3977584,14.9199849,252.7351555,0.0469559,242.6026555,240.6243178,35.4121299,1510.9227892,53745.2367896,27.3811065
2017-04-11 11:29:52.000,43.3918337,14.9115516,252.8825950,0.0406458,242.7500950,240.7705550,35.4143059,1510.9010762,53748.6214025,27.3853179
2017-04-11 11:30:03.000,43.3755871,14.9034498,252.9060380,0.0383672,242.7735380,240.7938068,35.4067954,1510.8670445,53738.7976876,27.3814489
2017-04-11 11:30:14.000,43.3849585,14.9094309,252.7772243,0.0330503,242.6447243,240.6660435,35.4099883,1510.8875760,53742.8017451,27.3820022
2017-04-11 11:30:25.000,43.3771605,14.9041817,252.6748008,0.0390683,242.5423008,240.5644552,35.4076635,1510.8665448,53739.8162511,27.3809329
2017-04-11 11:30:36.000,43.3705940,14.9010584,252.7436174,0.0438009,242.6111174,240.6327107,35.4044659,1510.8540613,53735.6524136,27.3794723
2017-04-11 11:30:47.000,43.3504834,14.8824753,253.0652681,0.0443267,242.9327681,240.9517384,35.4028061,1510.7985886,53734.3660286,27.3837640
2017-04-11 11:30:58.000,43.3422507,14.8761344,253.3588562,0.0398863,243.2263562,241.2429324,35.4009107,1510.7811474,53732.2277144,27.3850159
2017-04-11 11:31:09.000,43.3420570,14.8761294,253.7192081,0.0436840,243.5867081,241.6003458,35.4005919,1510.7867291,53731.9938933,27.3863626
2017-04-11 11:31:20.000,43.3247133,14.8589177,254.0091901,0.0285515,243.8766901,241.8879631,35.4002266,1510.7365522,53732.3911175,27.3912014
2017-04-11 11:31:31.000,43.3143285,14.8514754,254.0971588,0.0268571,243.9646588,241.9752144,35.3974425,1510.7111609,53728.9838615,27.3911054
2017-04-11 11:31:42.000,43.3022662,14.8415829,254.1436246,0.0473649,244.0111246,242.0213013,35.3953626,1510.6781286,53726.6136552,27.3919138
